_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,B 50/B 50,B50 F20/B50 F20,B50 F50/B50 F50,B70/B70,B70 F20/B70 F20,B70 F50/B70 F50,BORO/BORO,BORO F20/BORO F20,BORO F50/BORO F50,BAT/BAT,BAT F20/BAT F20,BAT F50/BAT F50,BAT BEREZI/BAT BEREZI,BAT BEREZI F20/BAT BEREZI F20,BAT BEREZI F50/BAT BEREZI F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,ITSU-MUPEN DOAKO GIDARILAGUN/ACOMPANANTE GRATIS INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
104,2025,11,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,36819,1158,304,10568,52,1,0,0,0,3094,323,60,2692,153,199,2083,112,13,645,101,3,2230,83,51,53,4,0,0,0,0,1309,1,631,26,0,0,0,378,63146
105,2025,11,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,35197,850,133,9629,47,1,0,0,0,2191,203,34,2381,184,28,1967,121,44,705,29,12,2754,69,47,85,3,0,1,0,0,1391,1,528,22,0,0,0,377,59034
107,2025,11,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,26149,579,45,5178,6,0,0,0,0,1566,135,0,3358,149,18,1508,89,5,810,19,0,2987,29,52,21,0,0,0,0,0,878,0,397,1,0,0,0,402,44381
108,2025,11,A3923,BILBAO - DURANGO - ELORRIO (Autopista),38397,1345,373,7319,36,1,0,0,0,3662,229,62,2841,234,108,1949,56,0,512,44,29,1641,130,8,98,2,0,0,0,0,1259,11,450,20,0,0,0,115,60931
109,2025,11,A3924,ERMUA - DURANGO - UPV/EHU,7161,521,32,301,2,0,0,0,0,5221,506,4,982,109,47,549,239,1,221,45,4,120,2,0,3,0,0,0,0,0,106,0,36,0,0,0,0,9,16221
110,2025,11,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,15175,442,38,4646,2,0,0,0,0,902,156,0,1642,86,12,1066,21,6,440,16,0,1581,57,16,139,37,0,0,0,0,513,1,291,4,0,0,0,240,27529
111,2025,11,A3926,BILBAO - ERMUA - EIBAR (Autopista),26769,496,133,2860,5,5,0,0,0,1559,113,25,1000,70,29,2196,47,31,571,2,8,1670,145,4,6,0,0,0,0,0,1355,1,512,5,0,0,0,110,39727
112,2025,11,A3927,BILBAO - LEMOA - ZEANURI (Autopista),12580,301,59,2111,17,0,0,0,0,1209,113,2,2423,82,4,665,71,0,306,11,1,1293,3,61,15,0,0,0,0,0,404,0,236,4,0,0,0,73,22044
113,2025,11,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1272,6,1,628,0,0,0,0,0,44,1,0,33,0,0,7,1,0,0,0,0,28,0,0,3,0,0,0,0,0,63,0,78,2,0,0,0,13,2180
114,2025,11,A3930,BILBAO - GALDAKAO (Autopista),16821,505,1,4549,48,0,0,0,0,2379,220,0,2588,176,0,1834,78,5,891,1,5,2498,53,0,29,2,0,0,0,0,255,0,120,22,0,0,0,267,33347
115,2025,11,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,53
116,2025,11,A3932,GALDAKAO - Metro Bolueta,32224,629,66,12745,87,0,0,0,0,24,1,0,28,4,0,59,1,0,10,2,0,36,0,0,9,0,0,0,0,0,454,0,827,35,0,0,0,510,47751
117,2025,11,A3933,BILBAO - DURANGO (Autopista),24903,896,125,4549,25,1,0,0,0,4155,487,5,3371,369,61,2951,129,0,476,59,2,1832,124,0,40,2,0,1,0,0,542,1,215,12,0,0,0,107,45440
118,2025,11,A3512,BILBAO - LEKEITIO (Autopista),26593,826,142,5372,11,0,0,0,0,1788,178,1,857,30,2,912,105,37,183,26,16,702,30,15,48,1,0,1,0,0,881,0,224,3,0,0,0,98,39082
119,2025,11,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,10903,249,39,3596,4,10,0,0,0,779,56,1,668,18,1,344,12,0,102,0,0,451,4,6,30,1,0,0,0,0,430,0,87,16,0,0,0,69,17876
187,2025,11,A3529,MUNGIA - GAMIZ - FIKA,500,18,0,57,0,0,0,0,0,5,13,0,55,0,0,8,0,0,1,0,0,18,0,0,0,0,0,0,0,0,30,0,16,0,0,0,0,0,721
120,2025,11,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,38723,983,123,7158,48,6,0,0,0,2869,261,0,5026,339,31,2358,79,0,522,18,0,2769,27,31,34,0,0,0,0,0,884,0,252,28,0,0,0,222,62791
121,2025,11,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,57575,1119,118,13100,114,3,0,0,0,4060,295,5,6483,518,66,2493,84,0,838,21,0,3459,68,23,31,0,0,2,0,0,1471,0,563,13,0,0,0,246,92768
122,2025,11,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,9734,228,21,3326,3,1,0,0,0,724,89,0,633,40,6,443,3,0,107,1,0,327,22,0,26,3,0,2,0,0,363,1,92,4,0,0,0,56,16255
123,2025,11,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,3973,238,1,120,0,0,0,0,0,2819,259,0,705,130,0,33,3,0,20,0,0,24,2,2,2,0,0,0,0,0,53,0,2,0,0,0,0,33,8419
124,2025,11,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,2817,123,25,661,2,4,0,0,0,22,2,0,166,48,0,5,0,0,47,0,0,176,0,1,0,0,0,1,0,0,96,0,22,3,0,0,0,28,4249
125,2025,11,A3532,GERNIKA LUMO - EA,2257,74,12,672,1,8,0,0,0,49,2,0,22,0,0,1,1,0,0,0,0,26,0,8,4,0,0,0,0,0,88,0,33,3,0,0,0,4,3265
126,2025,11,A3533,MORGA - GERNIKA LUMO - MENDATA,1036,33,0,317,0,0,0,0,0,3,0,0,36,0,0,0,0,0,2,0,0,41,0,0,0,0,0,0,0,0,33,0,45,0,0,0,0,8,1554
127,2025,11,A3534,ERRIGOITI - GERNIKA LUMO - EREÃO,1068,47,0,482,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,28,0,26,10,0,0,0,6,1714
128,2025,11,A3535,LEKEITIO - AMOROTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2025,11,A3536,LEKEITIO - MENDEXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2025,11,A3538,LEKEITIO-Barainka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2025,11,A3915,BILBAO - DURANGO - ONDARROA (Autopista),37700,1124,237,11774,24,4,0,0,0,2238,139,14,1553,45,12,1156,63,23,316,37,2,866,52,26,92,5,0,2,0,0,1575,1,526,38,0,0,0,195,59839
132,2025,11,A3916,BILBAO - ERMUA - ONDARROA (Autopista),28564,872,159,4980,18,13,0,0,0,1698,153,31,1122,34,17,1373,169,5,324,12,13,959,101,40,26,0,0,0,0,0,1087,1,418,23,0,0,0,139,42351
133,2025,11,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,50,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67
134,2025,11,A2312,Zabalburu - UPV/EHU  (Juan de Garay),11443,616,78,60,0,0,0,0,0,3053,372,3,1417,82,4,2214,249,5,622,58,6,420,36,7,24,2,0,0,0,0,147,0,0,0,0,0,0,71,20989
188,2025,11,A3530,MUNGIA - MEÃAKA - ARRIETA,480,2,1,89,0,0,0,0,0,1,1,0,14,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,27,0,1,0,0,0,0,2,624
135,2025,11,A2314,BILBAO - Erandiogoikoa - UPV/EHU,16356,773,63,425,1,1,0,0,0,3124,316,7,1512,163,2,5532,835,21,3012,431,37,1761,175,50,103,12,0,0,0,0,223,0,10,0,0,0,0,158,35103
136,2025,11,A2318,Termibus - UPV/EHU (Autopista),33260,2242,209,419,23,0,0,0,2,8681,1208,124,5482,662,201,8920,1459,90,2101,297,30,2007,235,23,249,24,1,0,0,0,587,0,36,0,0,0,0,321,68893
137,2025,11,A2321,Santutxu - UPV/EHU (Autopista),7669,396,8,151,38,0,0,0,0,3695,518,38,2158,292,72,1753,293,4,1683,119,0,912,152,2,33,3,0,0,0,0,86,0,61,0,0,0,0,205,20341
138,2025,11,A2324,BILBAO - UPV/EHU (Enekuri),7448,618,52,78,0,0,0,0,0,2046,198,31,685,111,9,2401,518,31,1022,197,2,450,60,14,23,16,0,0,0,0,90,0,8,0,0,0,0,40,16148
139,2025,11,A3115,BILBAO - SANTURTZI,40095,653,128,12164,117,10,0,0,0,1369,210,15,3165,218,68,2915,69,13,1079,36,1,6910,168,37,11,0,0,0,0,0,1318,0,2084,65,0,0,0,1887,74805
140,2025,11,A3122,BILBAO - SESTAO - Errepelega/Repelega,14769,276,64,5294,41,1,0,1,0,554,31,7,923,49,9,1149,30,3,438,13,4,2029,84,11,2,0,0,0,0,0,459,2,861,67,0,0,0,659,27830
141,2025,11,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,70245,1229,346,26267,36,61,0,0,0,4123,229,53,6967,414,23,5062,199,7,2416,49,6,9681,438,18,14,2,0,1,0,0,2160,5,3940,94,0,0,0,3354,137439
142,2025,11,A3135,SESTAO - Cabieces,36370,537,90,18704,73,7,0,0,0,1408,115,4,2010,150,6,2145,121,4,1005,18,14,4043,113,5,4,0,0,0,0,0,1227,7,2347,97,0,0,0,1746,72370
143,2025,11,A3136,BILBAO - BARAKALDO - SANTURTZI,81056,1288,307,23505,157,49,0,0,2,3931,286,72,7801,556,44,5610,211,16,2558,148,10,13760,477,109,76,2,0,0,0,0,2908,1,4628,163,0,0,0,3105,152836
144,2025,11,A3137,BILBAO - BARAKALDO,25524,515,72,7936,75,1,0,1,0,1004,108,6,1987,85,30,2471,71,13,820,53,0,3904,220,20,11,0,0,2,0,0,767,3,1265,53,0,0,0,1313,48330
145,2025,11,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,30889,488,69,11422,54,12,0,0,0,2109,143,21,2654,228,32,1512,69,1,925,20,0,3522,140,3,11,0,0,1,0,0,975,0,1339,42,0,0,0,1692,58373
146,2025,11,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),42679,897,135,8898,53,22,0,0,2,2124,124,21,3611,241,36,3083,205,8,1337,34,1,6559,285,28,27,2,3,1,0,0,1469,0,1753,52,0,0,0,1764,75454
147,2025,11,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),14499,226,19,2569,11,2,0,1,0,1183,26,0,853,15,1,2592,99,0,624,2,0,1401,21,0,3,0,0,0,0,0,249,0,163,19,0,0,0,817,25395
148,2025,11,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,14104,304,96,4888,31,0,0,0,4,1436,253,0,1300,75,0,416,39,0,143,16,0,689,69,25,3,1,0,0,0,0,586,0,577,6,0,0,0,459,25520
149,2025,11,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3862,42,15,1580,1,0,0,0,4,61,18,0,161,0,0,80,5,0,87,0,0,392,35,0,2,0,0,2,0,0,160,0,99,5,0,0,0,68,6679
150,2025,11,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,18935,238,7,6871,7,1,0,0,0,1846,55,35,2349,185,0,885,18,2,484,78,0,2578,117,2,6,0,0,0,0,0,541,0,527,11,0,0,0,800,36578
151,2025,11,A3333,Gallarta - SANTURTZI,35295,745,100,13811,20,35,0,6,0,2395,220,6,3596,445,48,1440,16,0,725,58,0,4055,135,1,1,2,0,0,0,0,1785,0,1010,86,0,0,0,1186,67222
152,2025,11,A3335,MUSKIZ - ZIERBENA - SESTAO,13035,161,75,5844,14,1,0,0,2,620,31,0,1194,75,8,345,17,0,168,1,1,962,54,8,3,1,0,0,0,0,507,0,458,36,0,0,0,631,24252
153,2025,11,A3336,BILBAO - MUSKIZ,53334,939,145,16005,44,4,0,0,0,3532,406,41,5523,228,40,2505,37,10,1183,77,0,5299,144,31,31,0,1,0,0,0,2125,0,1912,98,0,0,0,2157,95851
154,2025,11,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,38093,620,98,12056,58,0,0,0,0,2979,383,12,3133,261,3,2412,164,0,1080,16,0,4262,129,2,11,0,0,0,0,0,1179,1,844,48,0,0,0,878,68722
155,2025,11,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
156,2025,11,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),16593,373,42,3916,9,0,0,0,0,1395,199,0,1916,183,5,837,4,0,238,4,0,920,30,0,2,0,0,0,0,0,376,0,176,2,0,0,0,634,27854
157,2025,11,A3521,BILBAO - Hospital Santa Marina Ospitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2025,11,A0651,BILBAO - BALMASEDA,56569,1727,373,14022,199,0,0,0,0,4510,638,100,10064,765,230,2373,130,0,966,0,2,6734,186,7,43,2,0,0,0,0,1631,3,860,6,0,0,0,1061,103201
159,2025,11,A0652,LANESTOSA - BALMASEDA,3268,12,2,1190,0,0,0,0,0,123,4,1,54,0,0,12,1,0,0,0,0,55,0,0,0,0,0,0,0,0,183,0,82,3,0,0,0,34,5024
160,2025,11,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,558,1,0,495,0,0,0,0,0,20,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,1,0,0,0,9,1153
282,2025,12,A3529,MUNGIA - GAMIZ - FIKA,472,14,0,65,0,0,0,0,0,1,12,0,63,0,0,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,3,666
161,2025,11,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,5236,122,29,2119,4,0,0,0,0,665,107,0,743,109,14,233,0,1,117,4,0,207,25,1,1,0,0,0,0,0,209,0,101,5,0,0,0,84,10136
162,2025,11,A3323,PORTUGALETE - GALDAMES,3275,71,4,1176,3,0,0,0,0,185,19,0,494,27,0,109,1,0,6,0,0,135,2,0,3,0,0,0,0,0,102,0,31,10,0,0,0,90,5743
163,2025,11,A3334,SANTURTZI - BALMASEDA,5298,133,28,1290,11,0,0,0,0,628,80,0,902,43,0,105,8,0,31,0,0,282,19,0,2,0,0,0,0,0,222,0,87,21,0,0,0,125,9315
164,2025,11,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4028,115,16,1183,0,0,0,0,0,131,19,1,355,27,5,180,1,0,42,2,0,427,13,1,16,0,0,0,0,0,98,0,113,2,0,0,0,58,6833
165,2025,11,A3342,BILBAO - Sodupe - ARTZINIEGA,19685,650,56,6106,4,0,0,0,0,907,177,3,1935,172,16,611,73,0,337,15,0,2958,136,14,32,0,0,0,0,0,491,2,418,6,0,0,0,192,34996
166,2025,11,A3343,BILBAO - Sodupe - GORDEXOLA,4492,80,1,1149,0,0,0,0,0,201,25,0,412,38,5,93,9,0,35,8,0,604,26,12,1,0,0,0,0,0,85,0,100,4,0,0,0,33,7413
167,2025,11,A2151,Areeta/Las Arenas-LARRABETZU,10541,220,53,2183,38,1,0,0,0,1243,150,2,1422,103,0,840,23,0,349,10,0,1378,36,1,36,0,0,0,0,0,263,0,78,0,0,0,0,95,19065
168,2025,11,A2153,BILBAO-Corredor Txorierri-ko Korridorea-LARRABETZU,12328,426,65,1975,31,0,0,0,0,868,60,0,4404,125,75,917,16,0,381,17,3,2702,72,14,25,3,0,0,0,0,918,0,140,1,0,0,0,125,25691
169,2025,11,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,17601,790,108,4316,7,2,0,0,0,3278,413,31,2744,253,20,1556,174,39,728,81,1,2365,99,8,71,0,0,0,0,0,342,1,413,19,0,0,0,257,35717
170,2025,11,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),6235,367,41,434,0,0,0,0,0,2700,423,19,884,153,14,571,30,9,193,70,0,440,13,12,4,0,0,0,0,0,116,0,53,0,0,0,0,29,12810
171,2025,11,A2163,ERANDIO-UPV/EHU,570,42,0,25,0,0,0,0,0,392,17,0,198,17,0,87,33,1,8,4,0,20,8,0,3,0,0,0,0,0,7,0,1,0,0,0,0,4,1437
172,2025,11,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),923,50,16,24,0,0,0,0,0,552,115,2,191,59,0,53,6,0,71,25,0,71,14,0,0,0,0,0,0,0,11,0,3,0,0,0,0,2,2188
173,2025,11,A2166,URIBE KOSTA - UPV/EHU,2573,211,18,164,5,0,0,0,0,1939,328,0,1002,101,0,184,4,3,113,4,0,142,0,0,19,0,0,0,0,0,35,0,5,1,0,0,0,15,6866
283,2025,12,A3530,MUNGIA - MEÃAKA - ARRIETA,516,6,1,92,0,0,0,0,0,4,1,0,18,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,666
174,2025,11,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,9007,215,7,1797,7,1,0,0,0,1878,116,1,1800,135,2,768,102,3,463,31,0,1555,60,20,17,0,0,0,0,0,238,0,142,0,0,0,0,329,18694
175,2025,11,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),12373,311,21,2457,3,0,0,0,0,1049,62,2,1152,170,0,958,7,0,243,9,0,1036,37,0,13,2,0,0,0,0,245,1,143,1,0,0,0,190,20485
176,2025,11,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,7560,156,2,1574,28,0,0,0,0,605,24,0,989,13,22,579,7,0,256,1,0,1225,28,0,8,0,0,1,0,0,131,0,71,1,0,0,0,187,13468
177,2025,11,A3225,BILBAO - LAUKIZ - MUNGIA,3195,145,14,525,8,2,0,0,0,127,8,0,1249,10,0,160,1,0,29,4,0,828,2,5,0,0,0,0,0,0,92,0,24,0,0,0,0,53,6481
178,2025,11,A3247,BILBAO-Aireportua/Aeropuerto,52732,744,64,4640,69,1,0,6,17,600,22,0,910,41,46,1702,37,4,580,17,5,2300,76,12,777,12,2,33,0,0,38244,12,834,17,0,0,0,362,104918
179,2025,11,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),14208,328,11,754,4,0,0,0,0,504,15,0,1549,131,2,1194,34,0,427,0,0,2102,82,0,5,0,0,0,0,0,201,0,10,1,0,0,0,145,21707
180,2025,11,A3516,BILBAO - MUNGIA (Por autopista/tik),20166,659,58,3574,20,0,0,0,0,1489,155,16,2549,236,109,1047,74,3,230,14,7,1593,38,22,10,1,0,0,0,0,509,0,179,2,0,0,0,304,33064
181,2025,11,A3517,BILBAO - DERIO - MUNGIA,31225,804,79,6097,128,0,0,0,2,2542,189,16,4020,352,43,1819,118,3,650,25,0,5509,106,26,19,13,0,0,0,0,1566,0,310,9,0,0,0,532,56202
182,2025,11,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),32534,950,60,5610,31,0,0,0,0,1945,387,38,4007,456,97,2020,54,2,430,17,8,2888,82,12,19,1,0,24,0,0,1554,8,243,4,0,0,0,419,53900
183,2025,11,A3522,MUNGIA-DERIO-Gurutzeta/Cruces,8726,191,8,2081,18,0,0,0,0,443,37,0,896,57,3,460,18,0,287,5,0,1464,6,5,0,0,0,0,0,0,237,0,117,5,0,0,0,158,15222
184,2025,11,A3524,BERMEO - BAKIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,861
185,2025,11,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),57611,2034,165,10097,52,1,0,1,0,5787,552,134,7657,674,176,4052,274,3,833,74,14,5041,208,72,19,4,0,1,0,0,1453,0,440,8,0,0,0,784,98221
186,2025,11,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,5067,285,80,386,35,0,0,0,0,2204,231,38,1060,112,17,134,18,0,83,10,0,194,1,2,0,0,0,0,0,0,91,0,18,1,0,0,0,97,10164
189,2025,11,A3531,LEIOA-Hospital Urduliz Ospitalea - GATIKA -MUNGIA,11355,370,34,3524,6,0,0,0,0,673,143,0,1577,86,21,404,91,0,230,1,0,1679,22,3,0,0,0,0,0,0,352,0,375,5,0,0,0,135,21086
190,2025,11,A3537,PLENTZIA-GORLIZ-MUNGIA,4138,98,35,1151,4,1,0,0,0,127,4,0,437,9,3,168,42,0,49,0,0,343,13,13,0,0,0,1,0,0,106,0,37,10,0,0,0,42,6831
191,2025,12,A2610,GALDAKAO - UPV/EHU,5178,192,42,299,11,0,0,0,0,2070,327,8,1362,121,15,546,36,1,120,6,0,247,21,0,36,0,0,0,0,0,46,0,27,0,0,0,0,186,10897
192,2025,12,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,3008,105,11,380,1,0,0,0,0,981,182,27,625,68,12,283,33,0,92,3,0,265,11,0,4,1,0,0,0,0,34,0,34,2,0,0,0,79,6241
193,2025,12,A3613,BILBAO - UGAO MIRABALLES - OROZKO,30075,482,127,12398,15,0,0,0,0,823,112,4,1061,36,4,973,49,0,306,11,0,2301,69,4,104,1,0,7,0,0,1026,0,1002,58,0,0,0,605,51653
194,2025,12,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,9225,169,44,2538,27,0,0,0,0,328,10,0,592,48,0,790,16,0,303,3,0,1116,65,8,3,0,0,0,0,0,223,0,242,13,0,0,0,239,16002
195,2025,12,A3631,BILBAO - GALDAKAO - LARRABETZU,28797,661,138,6922,22,0,0,0,0,807,62,0,2193,182,0,1591,33,0,543,29,0,2719,63,2,10,0,0,0,0,0,673,2,657,11,0,0,0,568,46685
196,2025,12,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),5582,91,20,1638,15,0,0,0,0,280,19,0,440,27,0,295,8,0,64,5,0,918,10,3,3,0,0,0,0,0,119,0,140,28,0,0,0,255,9960
197,2025,12,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,46063,893,248,15352,72,0,0,0,0,1188,202,1,1526,109,38,1394,93,0,442,5,1,2855,55,2,69,4,0,5,0,0,1213,2,889,51,0,0,0,398,73170
198,2025,12,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),18545,379,102,6460,25,0,0,0,0,616,76,0,549,22,1,879,35,0,189,13,0,1105,16,2,2,0,0,0,0,0,282,0,364,11,0,0,0,183,29856
199,2025,12,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,62354,1765,664,10306,39,0,0,0,0,2403,201,42,2232,82,117,1657,69,4,560,89,0,2137,62,61,98,4,0,0,0,0,1267,2,675,37,0,0,0,387,87314
200,2025,12,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,57927,1456,371,9364,30,2,0,0,0,1847,181,21,2031,131,9,1737,72,23,638,33,2,2609,56,67,102,7,1,1,0,0,1503,0,610,18,0,0,0,397,81246
201,2025,12,A3913,Arrazola - DURANGO,13657,419,117,2720,16,0,0,0,0,737,104,1,469,6,67,179,17,0,161,28,0,321,19,0,19,3,0,0,0,0,337,0,303,19,0,0,0,53,19772
202,2025,12,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,37988,942,140,5335,13,0,0,0,0,1230,103,0,2532,114,7,1280,54,2,529,19,0,2784,30,68,19,3,0,0,0,0,926,2,374,10,0,0,0,431,54935
203,2025,12,A3923,BILBAO - DURANGO - ELORRIO (Autopista),56829,1951,651,7684,21,1,0,0,0,2629,157,68,1634,164,79,1440,42,0,376,55,2,1385,129,7,114,5,0,0,0,0,1423,14,599,23,0,0,0,142,77624
204,2025,12,A3924,ERMUA - DURANGO - UPV/EHU,6471,361,66,175,0,0,0,0,0,2610,288,1,460,62,18,224,103,1,107,10,0,71,3,0,0,0,0,0,0,0,88,0,30,0,0,0,0,12,11161
205,2025,12,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,24459,618,100,4602,11,0,0,0,0,733,102,0,1328,83,9,953,14,2,326,27,0,1355,32,17,147,27,0,0,0,0,504,4,350,5,0,0,0,259,36067
206,2025,12,A3926,BILBAO - ERMUA - EIBAR (Autopista),33685,667,223,2799,14,7,0,0,0,1144,69,14,585,33,19,1338,37,15,470,0,0,867,79,7,8,0,0,0,0,0,1342,15,553,15,0,0,0,115,44120
207,2025,12,A3927,BILBAO - LEMOA - ZEANURI (Autopista),18107,595,96,1976,15,1,0,0,0,859,63,1,1712,52,2,519,36,0,193,0,0,1075,28,37,19,1,0,2,0,0,401,0,301,1,0,0,0,93,26185
208,2025,12,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1414,8,0,598,0,0,0,0,0,57,1,0,26,0,0,12,0,0,2,0,0,21,0,0,0,0,0,0,0,0,51,0,49,1,0,0,0,11,2251
209,2025,12,A3930,BILBAO - GALDAKAO (Autopista),20596,524,9,4455,26,0,0,0,0,1423,97,0,1692,115,2,1530,32,8,460,10,4,1984,37,6,34,1,0,0,0,0,280,0,255,13,0,0,0,263,33856
210,2025,12,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,52
211,2025,12,A3932,GALDAKAO - Metro Bolueta,39211,696,98,12742,77,0,0,0,0,33,9,0,45,3,0,54,3,0,21,1,0,63,2,0,21,0,0,0,0,0,401,0,885,30,0,0,0,451,54846
212,2025,12,A3933,BILBAO - DURANGO (Autopista),36970,1426,276,4542,18,0,0,0,0,2438,198,0,1709,211,39,2016,72,0,378,37,0,1571,107,1,49,1,0,0,0,0,712,1,320,11,0,0,0,143,53246
213,2025,12,A3512,BILBAO - LEKEITIO (Autopista),27443,743,195,5453,5,0,0,0,0,1224,105,3,523,19,0,575,56,28,115,16,0,494,8,5,52,2,0,0,0,0,886,0,279,8,0,0,0,114,38351
