_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
160,2022,2,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,194,0,0,314,0,0,0,0,0,9,0,0,0,0,0,520,0,1,0,0,0,0,1038
161,2022,2,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,4196,104,35,1439,29,4,0,0,0,827,129,0,429,47,20,285,0,65,3,0,0,47,7659
162,2022,2,A3323,PORTUGALETE - GALDAMES,2222,74,8,948,4,1,0,0,0,129,9,0,271,21,0,188,2,12,1,0,0,81,3971
163,2022,2,A3334,SANTURTZI - BALMASEDA,3004,78,20,823,6,0,0,0,0,282,98,28,119,23,0,506,4,89,0,0,0,73,5153
164,2022,2,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2728,102,2,987,0,0,0,0,0,160,14,3,262,85,3,218,1,47,0,0,0,52,4664
165,2022,2,A3342,BILBAO - Sodupe - ARTZINIEGA,13385,685,105,4062,1,5,0,0,0,821,128,54,1276,103,13,887,0,192,0,0,0,244,21961
166,2022,2,A3343,BILBAO - Sodupe - GORDEXOLA,2560,92,5,875,0,0,0,0,0,168,16,16,262,47,3,177,0,39,0,0,0,27,4287
167,2022,2,A2151,Areeta/Las Arenas-LARRABETZU,8008,255,14,1861,6,1,,,,923,91,6,522,90,39,606,,117,1,,,148,12688
168,2022,2,A2153,BILBAO-LOIU-Lauroeta-DERIO,8417,688,19,1091,78,1,,,,734,156,4,1493,53,1,883,22,77,9,,,120,13846
169,2022,2,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,13268,678,167,2704,3,,,,,2850,497,63,827,123,9,813,,186,1,,,197,22386
170,2022,2,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5374,417,89,406,,,,,,1534,381,49,468,42,,329,,50,,,,40,9179
171,2022,2,A2163,ERANDIO-UPV/EHU,628,34,,35,,,,,,393,27,,68,14,,14,,9,,,,36,1258
172,2022,2,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1062,152,10,26,1,,,,,511,97,1,95,19,,33,,9,,,,8,2024
173,2022,2,A2166,URIBE KOSTA - UPV/EHU,2153,282,26,106,,1,,,,903,140,9,261,127,,77,,6,,,,27,4118
174,2022,2,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,6247,167,27,1269,34,,,,,1360,79,,697,151,29,361,,137,3,,,358,10919
175,2022,2,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),8565,303,60,1491,,,,,,791,88,,555,91,1,431,1,90,4,,,143,12614
176,2022,2,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,5722,180,11,949,,,,,,348,33,,228,20,10,293,,27,1,,,96,7918
177,2022,2,A3225,BILBAO-LAUKIZ,2583,57,9,474,2,,,,,100,32,,435,35,1,189,,50,2,,,146,4115
178,2022,2,A3247,BILBAO-Aireportua/Aeropuerto,18819,418,65,2189,12,26,4,6,4,163,34,,152,55,5,13109,15,308,6,,,131,35521
179,2022,2,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),11294,358,36,526,1,,,,,706,63,3,696,136,3,215,,,,,,194,14231
180,2022,2,A3516,BILBAO - MUNGIA (Por autopista/tik),12424,573,77,1602,5,,,,,1023,102,12,1078,152,27,633,,62,4,,,168,17942
181,2022,2,A3517,BILBAO - DERIO - MUNGIA,26518,921,336,3915,30,19,,,,2380,312,29,2036,358,46,1620,,187,11,,,483,39201
182,2022,2,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),25280,1226,112,3690,38,,,2,,1834,199,11,1987,327,73,1997,,261,18,,,390,37445
183,2022,2,A3522,MUNGIA - DERIO - Cruces/Gurutzeta,7321,166,86,1727,21,2,,,,467,62,1,335,84,6,382,,113,,,,80,10853
184,2022,2,A3524,BERMEO - BAKIO,,,,,,,,,,,,,,,,581,,,,,,0,581
185,2022,2,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),44027,1908,187,6350,61,1,,,,4760,555,120,3180,501,123,2443,,398,16,,,491,65121
186,2022,2,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,3198,285,76,192,27,18,,,,1762,268,50,247,113,19,269,,2,,,,52,6578
187,2022,2,A3529,MUNGIA - GAMIZ - FIKA,426,27,,57,,,,,,,,,,,,24,,7,,,,9,550
188,2022,2,A3530,MUNGIA - MEÃAKA - ARRIETA,117,2,,37,,,,,,14,,,2,1,,31,,1,,,,0,205
189,2022,2,A3531,SOPELANA - MUNGIA - GATIKA,6769,354,44,2142,11,,,,,319,129,,691,59,35,599,,200,7,,,51,11410
190,2022,2,A3537,PLENTZIA-GORLIZ-MUNGIA,2656,134,8,636,1,,,,,205,8,,382,70,,322,,63,2,,,63,4550
191,2022,3,A2610,GALDAKAO - UPV/EHU,7003,300,54,323,8,0,0,0,0,4879,413,45,935,84,0,230,1,15,0,0,0,130,14420
192,2022,3,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,3710,100,22,309,0,0,0,0,0,1902,241,5,635,75,1,185,0,22,0,0,0,163,7370
193,2022,3,A3613,BILBAO - UGAO MIRABALLES - OROZKO,16952,474,121,8634,35,1,0,0,0,926,100,39,1069,95,14,1691,14,762,23,0,0,484,31434
194,2022,3,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,5732,156,62,2241,2,0,0,0,0,297,10,5,266,16,4,569,0,169,3,0,0,160,9692
195,2022,3,A3631,BILBAO - GALDAKAO - LARRABETZU,19118,305,130,5468,13,12,0,0,0,1577,224,38,909,79,8,1366,6,467,14,0,0,560,30294
196,2022,3,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2510,51,32,1006,0,0,0,0,0,187,5,54,176,19,0,211,1,41,4,0,0,152,4449
197,2022,3,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,24962,535,224,11159,73,0,0,0,0,1355,45,57,1030,99,20,2202,12,561,14,0,2,336,42686
198,2022,3,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),10634,184,65,4582,10,0,0,0,0,610,42,48,292,15,0,676,0,267,8,0,0,145,17578
199,2022,3,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,29828,846,344,8028,21,6,0,0,3,3147,390,21,1391,226,68,2816,2,444,7,0,0,289,47877
200,2022,3,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,26465,769,231,7669,60,35,0,0,0,1961,334,22,841,216,32,2976,5,399,9,0,0,371,42395
201,2022,3,A3913,Arrazola - DURANGO,4783,233,88,1985,1,0,0,0,0,971,101,0,297,55,76,577,0,127,2,0,0,60,9356
345,2022,4,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
202,2022,3,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,20191,705,197,4033,25,0,0,0,0,1619,161,6,1389,79,114,1707,3,255,5,0,0,226,30715
203,2022,3,A3923,BILBAO - DURANGO - ELORRIO (Autopista),30185,1326,312,5313,52,1,0,0,5,3600,520,33,1633,405,33,2578,5,287,10,0,0,118,46416
204,2022,3,A3924,ERMUA - DURANGO - UPV/EHU,6081,642,66,143,0,0,0,0,0,4798,411,66,428,24,26,279,1,5,0,0,0,41,13011
205,2022,3,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,12429,334,84,3099,26,0,0,0,0,708,103,15,912,37,47,988,3,193,0,0,0,214,19192
206,2022,3,A3926,BILBAO - ERMUA - EIBAR (Autopista),19655,633,156,2123,0,33,0,0,0,1824,209,27,424,91,1,2013,42,215,10,0,0,60,27516
207,2022,3,A3927,BILBAO - LEMOA - ZEANURI (Autopista),9459,568,148,1667,11,0,0,0,2,1212,143,1,1061,53,96,811,2,132,0,0,0,60,15426
208,2022,3,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,823,12,17,459,0,0,0,0,0,3,0,0,114,1,0,159,0,4,0,0,0,8,1600
209,2022,3,A3930,BILBAO - GALDAKAO (Autopista),16316,356,16,2354,34,0,0,0,0,3976,204,13,1382,152,28,490,0,136,20,0,0,284,25761
210,2022,3,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,51
211,2022,3,A3932,GALDAKAO - Metro Bolueta,27932,700,111,9542,89,55,0,0,0,26,4,0,13,1,0,562,2,596,29,13093,27,362,53144
212,2022,3,A3933,BILBAO - DURANGO (Autopista),23298,1181,216,3100,12,1,0,0,0,4516,618,5,1950,376,1,959,6,139,8,0,0,69,36455
213,2022,3,A3512,BILBAO - LEKEITIO (Autopista),19538,918,216,3780,6,,,4,4,2499,368,80,505,67,21,1705,0,153,15,0,0,86,29965
214,2022,3,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,8783,289,36,2980,5,11,,,3,766,115,,192,17,17,1009,0,47,3,0,0,39,14312
215,2022,3,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,33359,1250,119,5059,25,2,,,3,2768,364,16,2977,378,12,1714,1,196,7,0,0,335,48585
216,2022,3,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,49522,1820,204,10605,35,1,,,9,4967,777,29,3100,473,28,3385,1,416,25,0,0,363,75760
217,2022,3,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,6426,283,18,2291,4,,,,3,639,129,1,166,65,4,708,0,59,10,0,0,63,10869
218,2022,3,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,3969,455,66,97,,,,,,2161,375,26,299,33,,237,0,8,0,0,0,19,7745
219,2022,3,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,2357,58,3,545,,7,,,2,80,58,,85,2,,198,0,1,0,0,0,1,3397
220,2022,3,A3532,GERNIKA LUMO - NABARNIZ,39,,,2,,,,,,13,,,,,,3,0,0,0,0,0,0,57
221,2022,3,A3533,GERNIKA LUMO - MENDATA,42,,,3,,,,,,,,,,,,13,0,0,0,0,0,0,58
222,2022,3,A3534,GERNIKA LUMO - ERRIGOITI,58,,,1,,,,,,,,,,,,0,0,0,0,0,0,0,59
223,2022,3,A3535,LEKEITIO - AMOROTO,118,,,5,,,,,,,,,,,,6,0,0,0,0,0,0,129
224,2022,3,A3536,LEKEITIO - MENDEXA,55,1,,18,,,,,,,,,,,,13,0,0,0,0,0,0,87
225,2022,3,A3538,LEKEITIO-Barainka,25,,,2,,,,,,,,,,,,3,0,0,0,0,0,0,30
226,2022,3,A3915,BILBAO - DURANGO - ONDARROA (Autopista),28876,1256,219,9139,52,6,,,8,1903,339,18,586,46,7,3865,7,477,21,0,0,165,46990
227,2022,3,A3916,BILBAO - ERMUA - ONDARROA (Autopista),19597,729,137,3441,2,5,,,,1843,258,58,558,101,5,2040,10,263,3,0,0,104,29154
228,2022,3,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,264,12,,71,,,,,,,,,,,,27,0,0,0,0,0,0,374
229,2022,3,A2312,Zabalburu - UPV/EHU  (Juan de Garay),13176,963,105,55,,,,,,2842,453,37,308,46,27,419,0,0,0,0,0,98,18529
230,2022,3,A2314,BILBAO - Erandiogoikoa - UPV/EHU,27347,2732,172,359,37,,,,,4482,722,9,1015,54,47,714,3,56,12,0,0,92,37853
231,2022,3,A2318,Termibus - UPV/EHU (Autopista),38928,2942,394,320,35,,,,,9182,1623,108,2986,398,51,1197,1,43,7,0,0,329,58544
232,2022,3,A2321,Santutxu - UPV/EHU (Autopista),12618,897,101,58,2,,,,,5168,549,4,837,262,8,277,1,7,0,0,0,208,20997
233,2022,3,A2324,BILBAO - UPV/EHU (Enekuri),11340,1091,82,59,7,,,,,1778,242,39,253,13,23,228,2,4,0,0,0,18,15179
234,2022,3,A3115,BILBAO - SANTURTZI,30751,874,217,9727,64,91,2,,1,1348,253,17,1297,183,12,3164,22,1360,85,0,0,1985,51453
235,2022,3,A3122,BILBAO - SESTAO - Errepelega/Repelega,10675,297,69,3474,11,8,,,,328,28,3,479,56,6,868,5,621,66,0,0,705,17699
236,2022,3,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,49370,1374,319,19048,41,16,,,,2215,229,46,2323,252,7,5408,17,2796,73,0,0,3796,87330
237,2022,3,A3135,SESTAO - Cabieces,25804,490,60,12816,46,13,,,,900,112,5,630,49,13,2804,8,1413,16,0,0,1765,46944
238,2022,3,A3136,BILBAO - BARAKALDO - SANTURTZI,49828,1328,465,16049,137,60,,1,2,2369,273,71,2192,432,26,5340,26,2592,83,0,0,3208,84482
239,2022,3,A3137,BILBAO - BARAKALDO,19388,409,76,5826,95,22,,,,911,71,19,967,90,10,1478,2,728,69,0,0,1367,31528
240,2022,3,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,20481,589,78,8659,38,5,2,,,1736,164,30,839,67,1,1968,2,861,50,0,0,1593,37163
241,2022,3,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),32670,1175,173,6099,53,2,,,,2070,128,17,1298,274,12,2849,13,1068,43,0,0,1954,49898
242,2022,3,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),16188,298,30,1622,6,,,,,440,32,,198,1,,580,0,156,2,0,0,726,20279
243,2022,3,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,11929,352,13,3999,2,,2,,,1275,195,,617,130,58,1398,0,348,7,0,0,429,20754
244,2022,3,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2927,23,1,1805,1,,,,,96,8,1,125,51,,253,0,60,0,0,0,75,5426
245,2022,3,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,17100,548,24,5094,7,5,2,,,1593,109,2,1600,96,,1359,0,381,15,0,0,837,28772
246,2022,3,A3333,Gallarta - SANTURTZI,28465,806,156,11005,58,8,,,,3072,424,33,2674,425,35,3464,11,702,47,0,0,1315,52700
247,2022,3,A3335,MUSKIZ - ZIERBENA - SESTAO,9791,227,32,5130,2,4,,,,756,70,2,724,105,15,1367,3,280,24,0,0,553,19085
248,2022,3,A3336,BILBAO - MUSKIZ,39296,1370,206,12752,80,2,,,,3964,436,25,2299,302,58,4427,26,1319,50,0,0,2223,68835
249,2022,3,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,34774,971,171,11416,12,10,2,,,3683,406,,2052,290,58,3232,11,674,14,0,0,1043,58819
250,2022,3,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
251,2022,3,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),13146,485,70,2619,2,,,,,1132,108,,787,78,141,826,5,99,1,0,0,838,20337
252,2022,3,A3521,BILBAO - Hospital Santa Marina Ospitalea,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
253,2022,3,A0651,BILBAO - BALMASEDA,47132,1574,531,10550,119,53,1,0,1,4415,779,15,6283,591,239,2873,13,682,8,0,0,776,76635
254,2022,3,A0652,LANESTOSA - BALMASEDA,2180,52,1,981,32,0,0,0,0,62,31,0,7,0,0,825,3,64,0,0,0,24,4262
255,2022,3,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,165,0,0,395,0,0,0,0,0,8,0,0,0,0,0,517,0,3,1,0,0,0,1089
256,2022,3,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,5055,161,45,1803,43,0,0,0,0,951,163,1,540,19,21,361,0,82,16,0,0,74,9335
257,2022,3,A3323,PORTUGALETE - GALDAMES,2496,114,4,1105,0,0,0,0,0,183,4,0,258,30,0,212,2,30,3,0,0,73,4514
258,2022,3,A3334,SANTURTZI - BALMASEDA,3471,127,12,1024,10,0,0,0,0,332,87,34,108,30,2,578,0,100,0,0,0,124,6039
259,2022,3,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3264,85,12,1138,0,0,0,0,0,210,9,6,328,73,11,240,0,79,0,0,0,83,5538
260,2022,3,A3342,BILBAO - Sodupe - ARTZINIEGA,16274,795,134,4998,4,8,1,0,0,1045,179,62,1456,86,58,1064,1,232,0,0,0,261,26658
261,2022,3,A3343,BILBAO - Sodupe - GORDEXOLA,3021,126,7,1108,2,0,0,0,0,242,26,10,316,49,13,236,0,38,0,0,0,42,5236
262,2022,3,A2151,Areeta/Las Arenas-LARRABETZU,10206,300,35,2068,3,,,,,1362,161,28,702,127,44,793,0,143,2,,,166,16140
263,2022,3,A2153,BILBAO-LOIU-Lauroeta-DERIO,10205,720,53,1420,102,1,2,,,882,199,,1595,69,1,1067,4,93,6,,,130,16549
264,2022,3,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,14559,809,177,3218,4,,,,,3295,584,53,849,92,5,909,0,258,2,,,206,25020
265,2022,3,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5752,480,104,457,,,,,,1794,478,42,434,51,1,341,0,47,0,,,63,10044
266,2022,3,A2163,ERANDIO-UPV/EHU,662,39,1,27,,,,,,468,16,,56,24,,21,0,0,0,,,52,1366
267,2022,3,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1153,147,7,47,3,,,,,621,142,8,109,16,,59,0,16,0,,,12,2340
268,2022,3,A2166,URIBE KOSTA - UPV/EHU,2574,285,17,92,,,,,,1090,132,5,266,97,,98,0,7,0,,,15,4678
269,2022,3,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,7184,191,44,1456,19,,,,,1599,71,2,644,219,43,358,1,125,1,,,431,12388
270,2022,3,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),10520,344,58,1629,,,,,,972,46,0,537,130,1,573,0,134,0,,,171,15115
271,2022,3,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,7225,189,16,1132,1,,,,,421,42,,263,23,14,276,0,35,2,,,123,9762
272,2022,3,A3225,BILBAO-LAUKIZ,3136,68,10,616,1,,,,,116,32,,571,37,1,269,0,92,0,,,157,5106
273,2022,3,A3247,BILBAO-Aireportua/Aeropuerto,23267,482,62,3923,11,26,6,21,9,208,48,2,207,60,1,18799,9,414,16,,,154,47725
473,2022,5,A3530,MUNGIA - MEÃAKA - ARRIETA,234,13,,106,,,,,,9,,,3,4,,31,,2,,,,2,404
274,2022,3,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),15252,529,34,723,2,,,,,1119,51,7,923,142,1,421,0,0,0,,,221,19425
275,2022,3,A3516,BILBAO - MUNGIA (Por autopista/tik),15040,730,92,2047,10,2,,1,,1317,115,38,1186,177,39,754,0,87,10,,,208,21853
276,2022,3,A3517,BILBAO - DERIO - MUNGIA,31273,1140,317,4735,42,22,,,,2854,323,66,2140,498,50,1988,0,217,17,,,511,46193
277,2022,3,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),29531,1275,127,4793,33,4,,8,4,2220,248,47,2161,326,76,2242,0,275,34,,,463,43867
278,2022,3,A3522,MUNGIA - DERIO - Cruces/Gurutzeta,8901,296,75,2044,14,,,,,538,57,8,480,128,1,559,0,151,6,,,128,13386
279,2022,3,A3524,BERMEO - BAKIO,,,,,,,,,,,,,,,,670,0,0,0,,,0,670
280,2022,3,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),53241,2413,206,8058,67,5,,,2,5763,640,145,3585,577,103,2735,0,445,15,,,610,78610
281,2022,3,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,3604,290,89,250,40,21,,,,1682,333,35,268,101,31,282,0,3,0,,,42,7071
282,2022,3,A3529,MUNGIA - GAMIZ - FIKA,586,19,1,87,,,,,,,0,,10,,,31,0,0,0,,,7,741
283,2022,3,A3530,MUNGIA - MEÃAKA - ARRIETA,150,9,,43,,,,,,8,1,,2,2,,24,0,0,0,,,11,250
284,2022,3,A3531,SOPELANA - MUNGIA - GATIKA,7965,354,45,2717,16,,,,,440,102,3,888,61,43,787,0,186,14,,,66,13687
285,2022,3,A3537,PLENTZIA-GORLIZ-MUNGIA,2966,122,25,763,,,,,,210,31,,474,84,,305,0,91,6,,,92,5169
286,2022,4,A2610,GALDAKAO - UPV/EHU,4344,208,32,265,2,0,0,0,0,1987,160,33,427,76,5,154,0,14,0,0,0,103,7810
287,2022,4,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2474,103,14,191,0,0,0,0,0,861,114,2,328,42,0,114,0,11,1,0,0,95,4350
288,2022,4,A3613,BILBAO - UGAO MIRABALLES - OROZKO,14051,403,139,7345,13,0,1,0,0,640,104,30,741,42,7,1735,9,630,13,0,0,443,26346
289,2022,4,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,4489,109,33,1582,3,0,0,0,0,175,12,4,199,6,20,495,0,134,1,0,0,116,7378
290,2022,4,A3631,BILBAO - GALDAKAO - LARRABETZU,15353,339,127,4319,33,3,2,0,0,1095,113,10,588,77,25,1371,1,446,12,0,0,481,24395
291,2022,4,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2120,45,24,952,7,0,0,0,0,122,5,19,111,13,0,235,0,80,0,0,0,160,3893
292,2022,4,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,19273,456,220,8602,26,1,1,0,0,792,49,42,690,46,19,2056,10,514,4,0,1,264,33066
293,2022,4,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),7646,132,63,3362,15,2,0,0,0,357,26,27,190,6,4,470,0,188,4,0,0,119,12611
294,2022,4,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,22190,717,251,6041,13,7,0,0,2,1729,184,10,742,102,32,2390,0,382,5,0,2,240,35039
295,2022,4,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,21448,660,172,6311,30,28,0,0,0,1069,185,18,569,156,4,2675,4,326,5,0,0,266,33926
296,2022,4,A3913,Arrazola - DURANGO,4037,202,57,1643,0,0,0,0,0,602,65,0,134,27,26,578,0,88,0,0,0,18,7477
297,2022,4,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,16983,604,111,3236,11,0,0,0,0,1063,97,5,995,57,53,1827,1,296,2,0,0,173,25514
298,2022,4,A3923,BILBAO - DURANGO - ELORRIO (Autopista),24937,1226,259,4623,25,3,0,0,0,2229,317,18,936,228,13,2681,5,281,6,0,1,112,37900
299,2022,4,A3924,ERMUA - DURANGO - UPV/EHU,4113,391,67,91,0,0,0,0,0,1649,140,33,176,3,10,172,0,2,0,0,0,30,6877
300,2022,4,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,10088,237,42,2668,9,0,0,4,0,512,59,1,636,16,13,835,0,161,2,0,0,152,15435
301,2022,4,A3926,BILBAO - ERMUA - EIBAR (Autopista),16628,422,136,1828,2,25,0,0,0,926,86,28,201,40,0,2240,53,203,10,0,0,48,22876
302,2022,4,A3927,BILBAO - LEMOA - ZEANURI (Autopista),7011,393,108,1173,4,0,0,0,0,643,67,1,698,18,25,648,0,136,0,0,0,44,10969
303,2022,4,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,685,19,20,372,0,0,0,0,0,1,0,1,89,0,0,114,0,9,1,0,0,9,1320
304,2022,4,A3930,BILBAO - GALDAKAO (Autopista),11161,285,13,1692,19,0,0,0,0,1944,79,11,647,59,12,366,0,111,7,0,0,216,16622
305,2022,4,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,48
306,2022,4,A3932,GALDAKAO - Metro Bolueta,23259,633,92,7965,105,43,0,0,0,13,4,0,12,0,0,518,1,589,23,9769,7,268,43301
307,2022,4,A3933,BILBAO - DURANGO (Autopista),16631,884,178,2146,6,2,0,0,0,2482,301,4,908,180,1,796,1,123,9,0,0,44,24696
308,2022,4,A3512,BILBAO - LEKEITIO (Autopista),19141,754,187,3878,9,,,6,2,1419,170,55,247,29,13,2238,5,186,24,0,0,129,28492
309,2022,4,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,8779,330,33,2807,5,6,,,1,426,55,,137,5,14,1152,1,81,2,0,0,67,13901
310,2022,4,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,28083,1067,135,4319,21,1,2,,,1634,209,5,1841,202,7,1808,2,216,6,0,0,280,39838
311,2022,4,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,43931,1616,202,9269,24,2,,3,,2983,450,18,1983,284,20,3790,0,422,4,0,0,355,65356
312,2022,4,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,6398,266,24,2115,3,,,,,368,55,1,107,19,12,943,4,81,4,0,0,56,10456
313,2022,4,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,2898,319,36,62,,,,,,832,146,22,141,34,,156,0,7,0,0,0,7,4660
314,2022,4,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,2581,75,5,459,1,,,,,39,33,,69,3,,277,0,12,6,0,0,10,3570
315,2022,4,A3532,GERNIKA LUMO - NABARNIZ,42,1,,3,,,,,,,,,,,,0,0,0,0,0,0,0,46
316,2022,4,A3533,GERNIKA LUMO - MENDATA,35,,,1,,,,,,,2,,,,,1,0,0,0,0,0,0,39
317,2022,4,A3534,GERNIKA LUMO - ERRIGOITI,45,,,,,,,,,,,,,,,1,0,0,0,0,0,0,46
318,2022,4,A3535,LEKEITIO - AMOROTO,83,,,2,,,,,,,,,,,,3,0,0,0,0,0,0,88
319,2022,4,A3536,LEKEITIO - MENDEXA,63,,,11,,,,,,,,,,,,15,0,0,0,0,0,0,89
320,2022,4,A3538,LEKEITIO-Barainka,23,,,1,,,,,,,,,,,,3,0,0,0,0,0,0,27
321,2022,4,A3915,BILBAO - DURANGO - ONDARROA (Autopista),25612,1041,225,7518,37,4,,3,1,1371,196,19,389,20,5,4059,2,485,16,0,0,139,41142
322,2022,4,A3916,BILBAO - ERMUA - ONDARROA (Autopista),17144,588,170,3307,7,2,,,,1157,121,43,302,56,3,2153,3,242,9,0,0,79,25386
323,2022,4,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,197,6,,44,,,,,,2,,,,,,19,0,0,0,0,0,0,268
