_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,B 50/B 50,B50 F20/B50 F20,B50 F50/B50 F50,B70/B70,B70 F20/B70 F20,B70 F50/B70 F50,BORO/BORO,BORO F20/BORO F20,BORO F50/BORO F50,BAT/BAT,BAT F20/BAT F20,BAT F50/BAT F50,BAT BEREZI/BAT BEREZI,BAT BEREZI F20/BAT BEREZI F20,BAT BEREZI F50/BAT BEREZI F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,ITSU-MUPEN DOAKO GIDARILAGUN/ACOMPANANTE GRATIS INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
210,2025,3,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,55
211,2025,3,A3932,GALDAKAO - Metro Bolueta,33657,629,79,13132,74,8,0,0,0,26,0,1,25,1,0,37,0,0,13,0,0,61,2,2,5,1,0,0,0,0,524,0,837,49,0,0,0,464,49627
212,2025,3,A3933,BILBAO - DURANGO (Autopista),24360,887,145,4194,34,1,0,0,1,4131,497,4,2787,436,58,2661,156,0,504,60,0,1599,104,21,34,0,0,0,0,0,586,1,197,10,0,0,0,123,43591
213,2025,3,A3512,BILBAO - LEKEITIO (Autopista),26718,648,41,4791,7,0,0,0,0,1995,184,0,783,68,1,797,156,25,232,0,18,549,5,0,0,0,0,0,0,0,1006,0,276,15,0,0,0,87,38402
214,2025,3,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,11978,362,27,3888,7,19,0,2,2,794,45,0,598,59,11,269,2,1,76,0,0,344,9,0,0,0,0,0,0,0,553,0,131,7,0,0,0,62,19246
215,2025,3,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,37786,1104,104,6636,56,3,0,0,1,2130,196,0,3912,256,20,2361,51,0,484,10,0,2559,89,4,0,0,0,0,0,0,1065,1,256,17,0,0,0,178,59279
216,2025,3,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,59291,1544,170,13585,115,2,1,0,3,3767,257,6,5493,404,31,2316,93,0,752,13,0,3288,156,4,0,0,0,0,0,0,1894,1,568,20,0,0,0,263,94037
217,2025,3,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,9653,290,9,3328,23,1,0,0,0,860,55,1,626,56,6,352,0,0,97,0,0,300,5,0,0,0,0,0,0,0,466,0,107,0,0,0,0,88,16323
220,2025,3,A3532,GERNIKA LUMO - NABARNIZ,34,2,0,20,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
226,2025,3,A3915,BILBAO - DURANGO - ONDARROA (Autopista),39964,1218,198,12145,10,0,0,0,2,1863,178,1,1720,66,2,1307,22,25,450,16,0,822,30,9,0,0,0,0,0,0,2121,0,597,23,0,0,0,178,62967
227,2025,3,A3916,BILBAO - ERMUA - ONDARROA (Autopista),28004,862,120,4802,14,0,0,0,7,1572,120,25,1443,104,0,1183,114,4,433,13,19,843,48,24,0,0,0,0,0,0,1485,0,388,14,0,0,0,153,41794
228,2025,3,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,246,13,0,77,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,342
229,2025,3,A2312,Zabalburu - UPV/EHU  (Juan de Garay),13317,662,70,87,0,0,0,0,0,2516,362,4,833,97,1,1858,155,0,288,67,19,336,8,3,15,6,0,0,0,0,151,0,2,0,0,0,0,76,20933
230,2025,3,A2314,BILBAO - Erandiogoikoa - UPV/EHU,18712,1005,34,405,2,0,0,0,0,2338,257,37,1133,268,1,2950,604,42,1812,351,26,976,153,26,83,25,0,0,0,0,232,0,33,1,0,0,0,176,31682
231,2025,3,A2318,Termibus - UPV/EHU (Autopista),38074,2524,254,482,12,0,0,2,0,8057,1045,151,4638,340,89,4768,1057,30,1735,235,52,1330,174,34,237,93,0,0,0,0,656,1,13,0,0,0,0,301,66384
232,2025,3,A2321,Santutxu - UPV/EHU (Autopista),8024,362,46,131,0,0,0,0,0,3507,337,17,1961,167,2,1044,282,0,1109,171,0,553,39,22,12,0,0,0,0,0,66,0,45,1,0,0,0,236,18134
233,2025,3,A2324,BILBAO - UPV/EHU (Enekuri),10036,685,27,68,0,0,0,0,0,1570,137,21,479,66,0,1612,525,41,706,155,17,354,95,16,38,15,0,0,0,0,75,0,0,0,0,0,0,27,16765
234,2025,3,A3115,BILBAO - SANTURTZI,34925,681,106,11577,115,1,0,2,2,1031,111,18,2068,200,28,1761,49,7,972,12,0,4480,206,17,5,0,0,0,0,0,1972,0,2028,79,0,0,0,1779,64232
235,2025,3,A3122,BILBAO - SESTAO - Errepelega/Repelega,13779,211,62,4731,35,0,0,0,0,503,55,9,746,39,21,935,13,7,409,3,0,1391,52,8,3,0,0,0,0,0,508,0,872,55,0,0,0,611,25058
236,2025,3,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,71350,1517,305,25503,33,39,1,2,0,4548,202,42,6367,384,79,4330,127,6,2204,27,4,9379,336,24,28,1,0,9,0,0,3115,6,4171,89,0,0,0,3669,137897
237,2025,3,A3135,SESTAO - Cabieces,34957,523,71,17830,47,7,0,2,0,1533,63,31,1656,139,9,1985,76,22,911,2,0,2947,89,4,3,0,0,0,0,0,1640,3,2149,73,0,0,0,2038,68810
238,2025,3,A3136,BILBAO - BARAKALDO - SANTURTZI,75907,1281,381,23434,164,37,0,1,3,4139,167,67,6928,436,94,4565,94,7,2350,57,19,11744,357,48,40,2,2,1,0,0,4039,1,4829,120,0,0,0,2974,144288
239,2025,3,A3137,BILBAO - BARAKALDO,24175,499,127,7992,76,0,1,1,0,806,23,1,1531,112,18,1632,58,3,699,7,0,2887,195,21,2,0,0,0,0,0,969,2,1431,80,0,0,0,1269,44617
240,2025,3,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,28998,593,59,11191,44,3,0,0,0,1937,73,5,2458,256,9,1365,24,1,699,51,3,2797,162,7,26,1,0,0,0,0,1139,0,1315,57,0,0,0,1680,54953
241,2025,3,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),41605,876,137,8496,39,1,0,0,0,2077,100,6,3371,260,24,2746,80,0,1246,16,0,5595,197,51,24,1,0,0,0,0,1687,0,1851,57,0,0,0,1739,72282
242,2025,3,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),14839,228,24,2333,1,1,0,1,0,1103,51,0,635,21,0,2309,72,42,411,18,0,1089,3,0,12,0,0,0,0,0,289,0,231,24,0,0,0,877,24614
243,2025,3,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,14603,328,128,5595,38,0,0,0,0,998,180,16,847,99,0,204,19,1,202,1,0,664,70,3,2,0,0,0,0,0,903,1,422,5,0,0,0,589,25918
244,2025,3,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3522,48,0,1590,0,0,0,0,0,76,20,0,192,5,1,63,3,0,55,0,0,346,12,0,0,0,0,0,0,0,140,0,107,4,0,0,0,77,6261
245,2025,3,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,18070,400,29,6864,4,4,0,0,4,1502,37,35,2107,79,2,811,67,0,394,27,0,2026,168,0,3,0,0,0,0,0,753,1,664,29,0,0,0,811,34891
246,2025,3,A3333,Gallarta - SANTURTZI,35366,1024,120,13495,7,3,0,0,0,2382,76,3,3085,421,22,1169,37,0,816,13,0,2911,48,0,2,0,0,0,0,0,2132,0,992,40,0,0,0,1075,65239
247,2025,3,A3335,MUSKIZ - ZIERBENA - SESTAO,13451,278,97,6198,2,1,0,1,0,811,44,2,948,46,13,261,27,1,206,1,0,774,52,1,5,0,0,0,0,0,753,0,505,26,0,0,0,642,25146
248,2025,3,A3336,BILBAO - MUSKIZ,50058,1198,205,15506,21,4,0,2,2,3093,245,3,4316,378,32,1982,37,0,868,45,0,4261,177,39,26,0,0,0,0,0,2709,0,1848,101,0,0,0,2425,89581
249,2025,3,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,36657,777,89,11590,8,4,0,0,0,2666,344,2,2785,199,58,2024,128,0,862,30,1,3451,87,10,9,0,0,0,0,0,1628,0,903,50,0,0,0,1052,65414
250,2025,3,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2025,3,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),15101,395,7,3210,1,0,0,0,0,1044,145,0,1319,135,0,536,19,0,143,0,0,696,68,0,4,0,0,1,0,0,492,0,143,42,0,0,0,773,24274
252,2025,3,A3521,BILBAO - Hospital Santa Marina Ospitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2025,3,A0651,BILBAO - BALMASEDA,51195,1530,302,12738,160,1,2,0,0,3087,513,26,6634,833,144,1927,61,37,716,28,0,4283,119,39,35,0,0,0,0,0,1943,1,662,14,0,0,0,938,87968
254,2025,3,A0652,LANESTOSA - BALMASEDA,3202,32,0,1181,0,0,0,0,0,8,21,0,12,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,826,0,69,6,0,0,0,20,5394
255,2025,3,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,405,1,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,14,2,0,0,0,1,1377
256,2025,3,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,5606,144,14,2161,6,0,0,0,0,505,45,3,711,60,1,283,0,0,66,0,0,168,2,0,1,0,0,0,0,0,280,0,102,2,0,0,0,114,10274
257,2025,3,A3323,PORTUGALETE - GALDAMES,3227,98,4,1295,4,0,0,0,0,165,7,0,330,43,0,82,0,0,1,8,0,48,5,0,0,0,0,0,0,0,154,0,36,5,0,0,0,109,5621
258,2025,3,A3334,SANTURTZI - BALMASEDA,5032,151,14,1308,10,4,0,0,0,185,25,0,571,50,1,80,8,0,8,6,0,145,2,0,0,0,0,0,0,0,244,0,73,18,0,0,0,144,8079
259,2025,3,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3497,111,31,1173,1,0,0,0,0,89,9,0,285,15,4,205,0,0,32,0,0,379,6,0,2,1,0,0,0,0,139,0,89,1,0,0,0,27,6096
260,2025,3,A3342,BILBAO - Sodupe - ARTZINIEGA,19456,767,71,5534,13,49,0,0,0,1006,109,17,1910,144,29,734,24,0,198,49,0,2227,101,12,16,0,0,3,0,0,691,0,309,3,0,0,0,182,33654
261,2025,3,A3343,BILBAO - Sodupe - GORDEXOLA,3625,146,13,987,2,0,0,0,0,177,15,4,416,30,4,96,0,0,64,0,0,524,14,0,5,0,0,1,0,0,104,0,44,1,0,0,0,40,6312
262,2025,3,A2151,Areeta/Las Arenas-LARRABETZU,11137,316,40,2454,23,2,0,0,0,1232,125,0,1314,210,0,624,23,4,292,1,0,1659,26,0,8,0,0,0,0,0,359,1,112,2,0,0,0,179,20143
263,2025,3,A2153,BILBAO-Corredor Txorierri-ko Korridorea-LARRABETZU,12460,478,15,1863,23,0,0,0,2,1029,65,2,4719,45,125,675,5,0,375,16,0,2408,63,0,28,0,0,0,0,0,999,1,146,2,0,0,0,120,25664
264,2025,3,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,16809,856,153,4524,0,0,0,0,0,3478,480,10,2285,196,22,910,196,41,583,15,30,1716,106,0,10,0,0,0,0,0,375,0,535,19,0,0,0,232,33581
265,2025,3,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5869,508,28,358,3,0,0,0,0,1987,439,3,872,141,1,487,35,3,177,37,1,438,33,0,2,0,0,0,0,0,144,0,40,1,0,0,0,45,11652
266,2025,3,A2163,ERANDIO-UPV/EHU,553,27,6,32,0,0,0,0,0,350,9,0,162,46,0,51,12,1,43,0,0,26,1,0,4,0,0,0,0,0,10,0,4,0,0,0,0,10,1347
267,2025,3,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),965,97,1,33,0,0,0,0,0,407,87,0,149,27,1,109,2,0,27,12,0,46,14,0,0,0,0,0,0,0,12,0,4,0,0,0,0,22,2015
268,2025,3,A2166,URIBE KOSTA - UPV/EHU,2695,125,69,142,0,0,0,0,0,1294,184,6,822,43,0,99,7,5,17,16,0,137,2,0,1,0,0,0,0,0,34,0,9,1,0,0,0,13,5721
269,2025,3,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,9186,183,12,2078,9,1,0,0,0,1781,128,1,1473,155,42,621,169,5,417,65,0,1694,81,33,4,1,0,0,0,0,304,1,131,15,0,0,0,394,18984
270,2025,3,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),13510,491,45,2280,1,19,0,0,0,1164,37,0,1286,204,18,843,8,0,229,17,0,1219,33,0,5,0,0,0,0,0,402,0,202,6,0,0,0,221,22240
271,2025,3,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,7674,148,6,1758,11,0,0,0,0,711,4,0,721,44,3,538,16,0,254,3,0,1019,42,0,2,0,0,0,0,0,145,0,45,2,0,0,0,145,13291
272,2025,3,A3225,BILBAO - LAUKIZ - MUNGIA,3424,187,29,691,5,0,0,0,0,166,39,0,1141,6,0,182,0,0,45,6,0,622,5,8,2,0,0,0,0,0,158,0,33,1,0,0,0,50,6800
273,2025,3,A3247,BILBAO-Aireportua/Aeropuerto,49494,741,52,5981,49,1,7,16,50,484,51,4,675,65,65,1277,50,3,419,6,0,1598,67,40,1246,27,11,48,0,0,43907,15,868,29,0,0,0,295,107641
274,2025,3,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),16046,468,17,823,2,0,0,0,0,1208,39,27,1945,104,37,1116,61,0,493,0,0,1642,42,46,8,0,0,1,0,0,138,0,4,1,0,0,0,97,24365
275,2025,3,A3516,BILBAO - MUNGIA (Por autopista/tik),20564,758,63,3196,17,3,0,0,0,1192,101,20,2072,198,88,984,69,0,203,5,0,1399,57,11,7,0,0,1,0,0,488,0,207,2,0,0,0,302,32007
276,2025,3,A3517,BILBAO - DERIO - MUNGIA,34558,1072,105,6100,124,1,0,0,0,2636,252,5,4057,280,43,1466,98,0,818,3,0,5201,81,5,11,0,0,0,0,0,1718,0,349,12,0,0,0,530,59525
277,2025,3,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),34508,1182,72,5757,34,2,1,0,8,1593,298,22,3164,351,175,1595,87,0,448,26,0,2493,79,24,25,0,0,9,0,0,1846,0,326,5,0,0,0,454,54584
278,2025,3,A3522,MUNGIA-DERIO-Gurutzeta/Cruces,9318,144,36,2283,5,0,0,0,0,404,22,0,820,20,8,498,17,0,289,0,0,1384,8,9,2,0,0,0,0,0,294,1,97,14,0,0,0,145,15818
279,2025,3,A3524,BERMEO - BAKIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0,0,0,0,0,0,0,986
280,2025,3,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),60302,2114,225,9974,59,11,0,0,3,5474,338,100,6626,487,235,3503,213,0,662,70,0,4505,270,33,32,0,0,0,0,0,1769,0,551,17,0,0,0,825,98398
281,2025,3,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,4702,344,119,392,30,0,0,0,0,1631,168,21,807,160,38,141,24,0,82,8,0,160,3,3,0,0,0,0,0,0,96,0,16,0,0,0,0,24,8969
282,2025,3,A3529,MUNGIA - GAMIZ - FIKA,578,10,0,118,0,0,0,0,0,2,0,0,73,0,0,8,0,0,0,0,0,73,0,0,0,0,0,0,0,0,25,0,11,0,0,0,0,1,899
283,2025,3,A3530,MUNGIA - MEÃAKA - ARRIETA,462,23,0,196,0,0,0,0,0,2,0,0,4,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,58,0,0,5,0,0,0,4,764
284,2025,3,A3531,LEIOA-Hospital Urduliz Ospitalea - GATIKA -MUNGIA,10997,530,30,3728,1,0,0,0,0,505,175,19,1686,80,25,334,54,0,270,11,0,1053,87,2,0,0,0,0,0,0,484,0,390,5,0,0,0,139,20605
285,2025,3,A3537,PLENTZIA-GORLIZ-MUNGIA,4635,194,10,1004,2,0,0,0,0,194,15,0,544,10,14,51,51,0,85,8,0,398,25,0,0,4,0,0,0,0,191,0,68,3,0,0,0,41,7547
