_id,EKITALDIA/EJERCICIO,DATUAK ERAUZI DIREN EGUNA/FECHA EXTRACCION,LINEA_KODEA/CODIGO LINEA,LINEA/LINEA,DENBORALDI/TEMPORADA,EGUN MOTA/TIPO DIA,KOPURUA/NUMERO DIAS,ESPEDIZIOAK EGUNEAN/EXPEDICIONES AL DIA,ESPEDIZIOAK GUZTIRA/TOTAL EXPEDICIONES,JOANAK EGUNEAN/IDAS AL DIA,JOANAK GUZTIRA/TOTAL IDAS,ITZULIAK EGUNEAN/VUELTAS AL DIA,ITZULIAK GUZTIRA/TOTAL VUELTAS
957,2024,2024-10-25 08:00:17,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Uda,Festivo,5,32,160,16,80,16,80
958,2024,2024-10-25 08:00:17,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Uda,Laborable,21,65,1365,33,693,32,672
959,2024,2024-10-25 08:00:17,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Uda,Sabado,5,60,300,30,150,30,150
960,2024,2024-10-25 08:00:17,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
961,2024,2024-10-25 08:00:17,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Festivo,47,28,1316,14,658,14,658
962,2024,2024-10-25 08:00:17,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Laborable,188,30,5640,15,2820,15,2820
964,2024,2024-10-25 08:00:17,A3422,Areeta/Las Arenas - BERANGO,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
965,2024,2024-10-25 08:00:17,A3451,Areeta/Las Arenas  - Armintza,Negua,Festivo,36,31,1116,16,576,15,540
966,2024,2024-10-25 08:00:17,A3451,Areeta/Las Arenas  - Armintza,Negua,Laborable,146,33,4818,17,2482,16,2336
967,2024,2024-10-25 08:00:17,A3451,Areeta/Las Arenas  - Armintza,Negua,Sabado,29,31,899,16,464,15,435
968,2024,2024-10-25 08:00:17,A3451,Areeta/Las Arenas  - Armintza,Negua Instituturik gabe,Festivo,11,31,341,16,176,15,165
969,2024,2024-10-25 08:00:17,A3451,Areeta/Las Arenas  - Armintza,Negua Instituturik gabe,Laborable,42,33,1386,17,714,16,672
970,2024,2024-10-25 08:00:17,A3451,Areeta/Las Arenas  - Armintza,Negua Instituturik gabe,Sabado,9,31,279,16,144,15,135
971,2024,2024-10-25 08:00:17,A3451,Areeta/Las Arenas  - Armintza,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
972,2024,2024-10-25 08:00:17,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Festivo,47,32,1504,16,752,16,752
973,2024,2024-10-25 08:00:17,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Laborable,188,32,6016,16,3008,16,3008
974,2024,2024-10-25 08:00:17,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Sabado,38,32,1216,16,608,16,608
975,2024,2024-10-25 08:00:17,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
976,2024,2024-10-25 08:00:17,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Festivo,47,30,1410,15,705,15,705
977,2024,2024-10-25 08:00:17,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Laborable,188,30,5640,15,2820,15,2820
978,2024,2024-10-25 08:00:17,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Sabado,38,30,1140,15,570,15,570
979,2024,2024-10-25 08:00:17,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
980,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Negua,Festivo,5,94,470,47,235,47,235
981,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Negua,Laborable,22,100,2200,50,1100,50,1100
982,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Negua,Sabado,3,94,282,47,141,47,141
983,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Negua - (M1),Festivo,30,94,2820,47,1410,47,1410
984,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Negua - (M1),Laborable,124,96,11904,48,5952,48,5952
985,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Negua - (M1),Sabado,26,94,2444,47,1222,47,1222
986,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Uda,Festivo,6,94,564,47,282,47,282
987,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Uda,Laborable,21,96,2016,48,1008,48,1008
988,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Uda,Sabado,5,94,470,47,235,47,235
989,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Gabonak (25 -1),Festivo,1,55,55,28,28,27,27
990,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Uda Uztaila,Festivo,6,94,564,47,282,47,282
991,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Uda Uztaila,Laborable,21,96,2016,48,1008,48,1008
992,2024,2024-10-25 08:00:17,A3499,PLENTZIA - GORLIZ,Uda Uztaila,Sabado,4,94,376,47,188,47,188
993,2024,2024-10-25 08:00:17,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Festivo,47,29,1363,15,705,14,658
994,2024,2024-10-25 08:00:17,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Laborable,188,34,6392,17,3196,17,3196
995,2024,2024-10-25 08:00:17,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Sabado,38,32,1216,16,608,16,608
996,2024,2024-10-25 08:00:17,A3512,BILBAO - LEKEITIO (Autopista),Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
997,2024,2024-10-25 08:00:17,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Festivo,44,14,616,7,308,7,308
998,2024,2024-10-25 08:00:17,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Laborable,172,17,2924,9,1548,8,1376
999,2024,2024-10-25 08:00:17,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Sabado,35,17,595,9,315,8,280
1000,2024,2024-10-25 08:00:17,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra - (M1),Festivo,3,14,42,7,21,7,21
1001,2024,2024-10-25 08:00:17,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra - (M1),Laborable,16,18,288,10,160,8,128
1002,2024,2024-10-25 08:00:17,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra - (M1),Sabado,3,17,51,9,27,8,24
1003,2024,2024-10-25 08:00:17,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
1004,2024,2024-10-25 08:00:17,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Festivo,47,29,1363,15,705,14,658
1005,2024,2024-10-25 08:00:17,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Laborable,188,64,12032,32,6016,32,6016
1006,2024,2024-10-25 08:00:17,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Sabado,38,32,1216,16,608,16,608
1007,2024,2024-10-25 08:00:17,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Festivo,47,31,1457,16,752,15,705
1008,2024,2024-10-25 08:00:17,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Laborable,188,64,12032,32,6016,32,6016
1009,2024,2024-10-25 08:00:17,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Sabado,38,33,1254,17,646,16,608
1143,2024,2024-10-25 08:00:17,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Sabado,31,30,930,15,465,15,465
1010,2024,2024-10-25 08:00:17,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
1011,2024,2024-10-25 08:00:17,A3516,BILBAO - MUNGIA (Autopista),Negua,Lunes a Jueves,105,31,3255,16,1680,15,1575
1012,2024,2024-10-25 08:00:17,A3516,BILBAO - MUNGIA (Autopista),Negua,Sabado,25,34,850,17,425,17,425
1013,2024,2024-10-25 08:00:17,A3516,BILBAO - MUNGIA (Autopista),Negua,Viernes,26,38,988,20,520,18,468
1014,2024,2024-10-25 08:00:17,A3516,BILBAO - MUNGIA (Autopista),Uda,Sabado,13,7,91,4,52,3,39
1015,2024,2024-10-25 08:00:17,A3516,BILBAO - MUNGIA (Autopista),Uda,Viernes,12,7,84,4,48,3,36
1016,2024,2024-10-25 08:00:17,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Festivo,2,7,14,4,8,3,6
1017,2024,2024-10-25 08:00:17,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Sabado,0,7,0,4,0,3,0
1018,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Negua,Festivo,26,31,806,16,416,15,390
1019,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Negua,Laborable,105,68,7140,34,3570,34,3570
1020,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Negua,Sabado,20,67,1340,33,660,34,680
1021,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Uda,Festivo,12,87,1044,45,540,42,504
1022,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Uda,Laborable,42,95,3990,48,2016,47,1974
1023,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Uda,Sabado,9,94,846,47,423,47,423
1024,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Festivo,5,87,435,45,225,42,210
1025,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Laborable,26,68,1768,34,884,34,884
1026,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Sabado,5,94,470,47,235,47,235
1027,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
1028,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Festivo,4,87,348,45,180,42,168
1029,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Laborable,15,69,1035,35,525,34,510
1030,2024,2024-10-25 08:00:17,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Sabado,4,94,376,47,188,47,188
1031,2024,2024-10-25 08:00:17,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Festivo,31,15,465,8,248,7,217
1032,2024,2024-10-25 08:00:17,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Laborable,131,34,4454,16,2096,18,2358
1033,2024,2024-10-25 08:00:17,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Sabado,25,33,825,17,425,16,400
1034,2024,2024-10-25 08:00:17,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Festivo,16,56,896,29,464,27,432
1035,2024,2024-10-25 08:00:17,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Laborable,57,65,3705,32,1824,33,1881
1036,2024,2024-10-25 08:00:17,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Sabado,13,62,806,30,390,32,416
1037,2024,2024-10-25 08:00:17,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
1038,2024,2024-10-25 08:00:17,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Festivo,47,15,705,8,376,7,329
1039,2024,2024-10-25 08:00:17,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Laborable,188,26,4888,13,2444,13,2444
1040,2024,2024-10-25 08:00:17,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Sabado,38,15,570,8,304,7,266
1041,2024,2024-10-25 08:00:17,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
1042,2024,2024-10-25 08:00:17,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Festivo,47,14,658,7,329,7,329
1043,2024,2024-10-25 08:00:17,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Laborable,188,16,3008,8,1504,8,1504
1044,2024,2024-10-25 08:00:17,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Sabado,38,16,608,8,304,8,304
1045,2024,2024-10-25 08:00:17,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Gabonak (25 -1),Festivo,1,8,8,4,4,4,4
1047,2024,2024-10-25 08:00:17,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Eskola-egunak,Laborable,113,15,1695,7,791,8,904
1048,2024,2024-10-25 08:00:17,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Ez Eskolakoa,Laborable,20,2,40,1,20,1,20
1049,2024,2024-10-25 08:00:17,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Laborable,105,14,1470,7,735,7,735
1050,2024,2024-10-25 08:00:17,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Sabado,19,14,266,7,133,7,133
817,2024,2024-10-25 08:00:17,A3135,SESTAO - Cabieces,Uda,Festivo,11,93,1023,47,517,46,506
1051,2024,2024-10-25 08:00:17,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda,Festivo,14,46,644,23,322,23,322
1052,2024,2024-10-25 08:00:17,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda,Laborable,47,52,2444,26,1222,26,1222
1053,2024,2024-10-25 08:00:17,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda,Sabado,11,52,572,26,286,26,286
1054,2024,2024-10-25 08:00:17,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Festivo,7,46,322,23,161,23,161
1055,2024,2024-10-25 08:00:17,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Laborable,36,14,504,7,252,7,252
1056,2024,2024-10-25 08:00:17,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Sabado,7,52,364,26,182,26,182
1057,2024,2024-10-25 08:00:17,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Festivo,4,12,48,6,24,6,24
1058,2024,2024-10-25 08:00:17,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Laborable,0,14,0,7,0,7,0
1059,2024,2024-10-25 08:00:17,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Sabado,1,14,14,7,7,7,7
1060,2024,2024-10-25 08:00:17,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Festivo,31,15,465,7,217,8,248
1061,2024,2024-10-25 08:00:17,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Laborable,131,64,8384,31,4061,33,4323
1062,2024,2024-10-25 08:00:17,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Sabado,25,31,775,16,400,15,375
1063,2024,2024-10-25 08:00:17,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda,Laborable,21,61,1281,31,651,30,630
1064,2024,2024-10-25 08:00:17,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda,Sabado,5,31,155,16,80,15,75
1065,2024,2024-10-25 08:00:17,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Festivo,4,15,60,7,28,8,32
1066,2024,2024-10-25 08:00:17,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Laborable,15,64,960,31,465,33,495
1067,2024,2024-10-25 08:00:17,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Sabado,4,31,124,16,64,15,60
1068,2024,2024-10-25 08:00:17,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
1069,2024,2024-10-25 08:00:17,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda Uztaila,Laborable,21,64,1344,31,651,33,693
1070,2024,2024-10-25 08:00:17,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda Uztaila,Sabado,4,31,124,16,64,15,60
1071,2024,2024-10-25 08:00:17,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Eskola-egunak,Laborable,113,14,1582,6,678,8,904
1072,2024,2024-10-25 08:00:17,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Ez Eskolakoa,Laborable,20,2,40,1,20,1,20
1073,2024,2024-10-25 08:00:17,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Laborable,188,8,1504,4,752,4,752
1074,2024,2024-10-25 08:00:17,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Sabado,38,8,304,4,152,4,152
1075,2024,2024-10-25 08:00:17,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Laborable,188,8,1504,4,752,4,752
1076,2024,2024-10-25 08:00:17,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Sabado,38,8,304,4,152,4,152
1077,2024,2024-10-25 08:00:17,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Festivo,31,14,434,7,217,7,217
1078,2024,2024-10-25 08:00:17,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Laborable,131,30,3930,15,1965,15,1965
1079,2024,2024-10-25 08:00:17,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Sabado,25,23,575,12,300,11,275
1080,2024,2024-10-25 08:00:17,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda,Festivo,16,26,416,13,208,13,208
1081,2024,2024-10-25 08:00:17,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda,Laborable,57,30,1710,15,855,15,855
1082,2024,2024-10-25 08:00:17,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda,Sabado,13,30,390,15,195,15,195
1083,2024,2024-10-25 08:00:17,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,4,4,5,5
1084,2024,2024-10-25 08:00:17,A3532,GERNIKA LUMO - NABARNIZ,Bakarra,Laborable,188,7,1316,3,564,4,752
1085,2024,2024-10-25 08:00:17,A3533,GERNIKA LUMO - MENDATA,Bakarra,Laborable,188,6,1128,2,376,4,752
1086,2024,2024-10-25 08:00:17,A3534,GERNIKA LUMO - ERRIGOITI,Bakarra,Laborable,188,6,1128,2,376,4,752
1087,2024,2024-10-25 08:00:17,A3535,LEKEITIO - AMOROTO,Bakarra,Laborable,188,8,1504,4,752,4,752
1088,2024,2024-10-25 08:00:17,A3536,LEKEITIO - MENDEXA,Negua,Laborable,146,8,1168,4,584,4,584
1089,2024,2024-10-25 08:00:17,A3536,LEKEITIO - MENDEXA,Uda,Festivo,12,7,84,3,36,4,48
1090,2024,2024-10-25 08:00:17,A3536,LEKEITIO - MENDEXA,Uda,Laborable,42,8,336,4,168,4,168
1091,2024,2024-10-25 08:00:17,A3536,LEKEITIO - MENDEXA,Uda,Sabado,9,7,63,3,27,4,36
1092,2024,2024-10-25 08:00:17,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Festivo,31,14,434,7,217,7,217
1093,2024,2024-10-25 08:00:17,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Laborable,131,29,3799,15,1965,14,1834
1094,2024,2024-10-25 08:00:17,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Sabado,25,22,550,11,275,11,275
1095,2024,2024-10-25 08:00:17,A3537,PLENTZIA - GORLIZ - MUNGIA,Uda,Festivo,16,26,416,13,208,13,208
1096,2024,2024-10-25 08:00:17,A3537,PLENTZIA - GORLIZ - MUNGIA,Uda,Laborable,57,29,1653,15,855,14,798
1097,2024,2024-10-25 08:00:17,A3537,PLENTZIA - GORLIZ - MUNGIA,Uda,Sabado,13,29,377,15,195,14,182
1098,2024,2024-10-25 08:00:17,A3537,PLENTZIA - GORLIZ - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
1099,2024,2024-10-25 08:00:17,A3538,LEKEITIO-Barainka,Bakarra,Laborable,188,4,752,2,376,2,376
1100,2024,2024-10-25 08:00:17,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Festivo,47,30,1410,15,705,15,705
1101,2024,2024-10-25 08:00:17,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Laborable,188,64,12032,33,6204,31,5828
1102,2024,2024-10-25 08:00:17,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Sabado,38,61,2318,32,1216,29,1102
1103,2024,2024-10-25 08:00:17,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
1104,2024,2024-10-25 08:00:17,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Laborable,188,39,7332,20,3760,19,3572
1105,2024,2024-10-25 08:00:17,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Sabado,38,36,1368,18,684,18,684
1106,2024,2024-10-25 08:00:17,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Festivo,36,66,2376,33,1188,33,1188
1107,2024,2024-10-25 08:00:17,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Laborable,146,99,14454,49,7154,50,7300
1108,2024,2024-10-25 08:00:17,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Sabado,29,68,1972,34,986,34,986
1109,2024,2024-10-25 08:00:17,A3631,BILBAO - GALDAKAO - LARRABETZU,Uda,Festivo,11,66,726,33,363,33,363
1110,2024,2024-10-25 08:00:17,A3631,BILBAO - GALDAKAO - LARRABETZU,Uda,Laborable,42,65,2730,33,1386,32,1344
1111,2024,2024-10-25 08:00:17,A3631,BILBAO - GALDAKAO - LARRABETZU,Uda,Sabado,9,68,612,34,306,34,306
1112,2024,2024-10-25 08:00:17,A3631,BILBAO - GALDAKAO - LARRABETZU,Gabonak (25 -1),Festivo,1,41,41,20,20,21,21
1113,2024,2024-10-25 08:00:17,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Festivo,42,32,1344,16,672,16,672
1114,2024,2024-10-25 08:00:17,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Laborable,167,33,5511,17,2839,16,2672
1115,2024,2024-10-25 08:00:17,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Sabado,33,32,1056,16,528,16,528
1116,2024,2024-10-25 08:00:17,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Uda,Festivo,5,32,160,16,80,16,80
1117,2024,2024-10-25 08:00:17,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Uda,Laborable,21,32,672,16,336,16,336
1118,2024,2024-10-25 08:00:17,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Uda,Sabado,5,32,160,16,80,16,80
1142,2024,2024-10-25 08:00:17,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Laborable,156,32,4992,15,2340,17,2652
665,2024,2024-07-25 08:00:13,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Negua,Laborable,125,69,8625,35,4375,34,4250
666,2024,2024-07-25 08:00:13,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Negua,Sabado,25,69,1725,35,875,34,850
667,2024,2024-07-25 08:00:13,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Festivo,31,31,961,16,496,15,465
668,2024,2024-07-25 08:00:13,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Laborable,125,36,4500,19,2375,17,2125
669,2024,2024-07-25 08:00:13,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Sabado,25,32,800,16,400,16,400
670,2024,2024-07-25 08:00:13,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Festivo,31,32,992,16,496,16,496
671,2024,2024-07-25 08:00:13,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Laborable,125,33,4125,17,2125,16,2000
672,2024,2024-07-25 08:00:13,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Sabado,25,33,825,17,425,16,400
714,2024,2024-07-25 08:00:13,A3932,GALDAKAO - Metro Bolueta,Negua,Viernes,21,109,2289,55,1155,54,1134
673,2024,2024-07-25 08:00:13,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Gabonak (25 -1),Festivo,1,11,11,6,6,5,5
674,2024,2024-07-25 08:00:13,A3913,Arrazola - DURANGO,Negua,Festivo,31,28,868,14,434,14,434
675,2024,2024-07-25 08:00:13,A3913,Arrazola - DURANGO,Negua,Laborable,125,30,3750,15,1875,15,1875
676,2024,2024-07-25 08:00:13,A3913,Arrazola - DURANGO,Negua,Sabado,25,28,700,14,350,14,350
677,2024,2024-07-25 08:00:13,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Festivo,31,28,868,14,434,14,434
678,2024,2024-07-25 08:00:13,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Laborable,125,32,4000,15,1875,17,2125
679,2024,2024-07-25 08:00:13,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Sabado,25,30,750,15,375,15,375
680,2024,2024-07-25 08:00:13,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
681,2024,2024-07-25 08:00:13,A3916,BILBAO - ERMUA - ONDARROA (Autopista),Bakarra,Festivo,31,31,961,15,465,16,496
682,2024,2024-07-25 08:00:13,A3916,BILBAO - ERMUA - ONDARROA (Autopista),Bakarra,Laborable,125,34,4250,17,2125,17,2125
683,2024,2024-07-25 08:00:13,A3916,BILBAO - ERMUA - ONDARROA (Autopista),Bakarra,Sabado,25,34,850,16,400,18,450
