_id,EKITALDIA/EJERCICIO,DATUAK ERAUZI DIREN EGUNA/FECHA EXTRACCION,LINEA_KODEA/CODIGO LINEA,LINEA/LINEA,DENBORALDI/TEMPORADA,EGUN MOTA/TIPO DIA,KOPURUA/NUMERO DIAS,ESPEDIZIOAK EGUNEAN/EXPEDICIONES AL DIA,ESPEDIZIOAK GUZTIRA/TOTAL EXPEDICIONES,JOANAK EGUNEAN/IDAS AL DIA,JOANAK GUZTIRA/TOTAL IDAS,ITZULIAK EGUNEAN/VUELTAS AL DIA,ITZULIAK GUZTIRA/TOTAL VUELTAS
124,2023,2023-04-25 08:00:05,A3333,Gallarta - SANTURTZI,Bakarra,Festivo,13,55,715,27,351,28,364
125,2023,2023-04-25 08:00:05,A3333,Gallarta - SANTURTZI,Bakarra,Laborable,64,123,7872,62,3968,61,3904
126,2023,2023-04-25 08:00:05,A3333,Gallarta - SANTURTZI,Bakarra,Sabado,12,64,768,32,384,32,384
127,2023,2023-04-25 08:00:05,A3333,Gallarta - SANTURTZI,Gabonak (25 -1),Festivo,1,36,36,19,19,17,17
128,2023,2023-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Negua,Festivo,11,10,110,5,55,5,55
129,2023,2023-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Negua,Laborable,60,16,960,8,480,8,480
130,2023,2023-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Negua,Sabado,11,14,154,7,77,7,77
131,2023,2023-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Negua Instituturik gabe,Festivo,2,10,20,5,10,5,10
132,2023,2023-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Negua Instituturik gabe,Laborable,4,16,64,8,32,8,32
133,2023,2023-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Negua Instituturik gabe,Sabado,1,14,14,7,7,7,7
134,2023,2023-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Gabonak (25 -1),Festivo,1,4,4,2,2,2,2
135,2023,2023-04-25 08:00:05,A3335,MUSKIZ - ZIERBENA - SESTAO,Negua,Festivo,13,32,416,16,208,16,208
136,2023,2023-04-25 08:00:05,A3335,MUSKIZ - ZIERBENA - SESTAO,Negua,Laborable,64,34,2176,17,1088,17,1088
137,2023,2023-04-25 08:00:05,A3335,MUSKIZ - ZIERBENA - SESTAO,Negua,Sabado,12,32,384,16,192,16,192
138,2023,2023-04-25 08:00:05,A3335,MUSKIZ - ZIERBENA - SESTAO,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
139,2023,2023-04-25 08:00:05,A3336,BILBAO - MUSKIZ,Negua,Festivo,13,44,572,22,286,22,286
140,2023,2023-04-25 08:00:05,A3336,BILBAO - MUSKIZ,Negua,Laborable,64,65,4160,33,2112,32,2048
142,2023,2023-04-25 08:00:05,A3336,BILBAO - MUSKIZ,Gabonak (25 -1),Festivo,1,29,29,15,15,14,14
143,2023,2023-04-25 08:00:05,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Festivo,13,31,403,15,195,16,208
144,2023,2023-04-25 08:00:05,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Laborable,64,61,3904,30,1920,31,1984
145,2023,2023-04-25 08:00:05,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Sabado,12,61,732,30,360,31,372
146,2023,2023-04-25 08:00:05,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
147,2023,2023-04-25 08:00:05,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Laborable,64,31,1984,16,1024,15,960
148,2023,2023-04-25 08:00:05,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Sabado,12,31,372,16,192,15,180
149,2023,2023-04-25 08:00:05,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Festivo,13,10,130,5,65,5,65
150,2023,2023-04-25 08:00:05,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Laborable,64,14,896,7,448,7,448
151,2023,2023-04-25 08:00:05,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Sabado,12,10,120,5,60,5,60
152,2023,2023-04-25 08:00:05,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Gabonak (25 -1),Festivo,1,6,6,3,3,3,3
153,2023,2023-04-25 08:00:05,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Festivo,13,16,208,8,104,8,104
154,2023,2023-04-25 08:00:05,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Laborable,64,34,2176,17,1088,17,1088
155,2023,2023-04-25 08:00:05,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Sabado,12,32,384,16,192,16,192
156,2023,2023-04-25 08:00:05,A3342,BILBAO - Sodupe - ARTZINIEGA,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
157,2023,2023-04-25 08:00:05,A3343,BILBAO - Sodupe - GORDEXOLA,Bakarra,Laborable,64,17,1088,9,576,8,512
158,2023,2023-04-25 08:00:05,A3411,BILBAO - GETXO - Azkorri,Negua,Festivo,13,61,793,31,403,30,390
159,2023,2023-04-25 08:00:05,A3411,BILBAO - GETXO - Azkorri,Negua,Laborable,64,68,4352,36,2304,32,2048
160,2023,2023-04-25 08:00:05,A3411,BILBAO - GETXO - Azkorri,Negua,Sabado,12,61,732,31,372,30,360
161,2023,2023-04-25 08:00:05,A3411,BILBAO - GETXO - Azkorri,Gabonak (25 -1),Festivo,1,38,38,20,20,18,18
162,2023,2023-04-25 08:00:05,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Festivo,13,32,416,16,208,16,208
163,2023,2023-04-25 08:00:05,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Laborable,64,96,6144,48,3072,48,3072
164,2023,2023-04-25 08:00:05,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Sabado,12,60,720,30,360,30,360
165,2023,2023-04-25 08:00:05,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
166,2023,2023-04-25 08:00:05,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Festivo,13,28,364,14,182,14,182
167,2023,2023-04-25 08:00:05,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Laborable,64,30,1920,15,960,15,960
168,2023,2023-04-25 08:00:05,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Sabado,12,28,336,14,168,14,168
169,2023,2023-04-25 08:00:05,A3422,Areeta/Las Arenas - BERANGO,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
170,2023,2023-04-25 08:00:05,A3451,Areeta/Las Arenas  - Armintza,Negua,Festivo,13,31,403,16,208,15,195
171,2023,2023-04-25 08:00:05,A3451,Areeta/Las Arenas  - Armintza,Negua,Laborable,64,33,2112,17,1088,16,1024
172,2023,2023-04-25 08:00:05,A3451,Areeta/Las Arenas  - Armintza,Negua,Sabado,12,31,372,16,192,15,180
173,2023,2023-04-25 08:00:05,A3451,Areeta/Las Arenas  - Armintza,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
174,2023,2023-04-25 08:00:05,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Festivo,13,32,416,16,208,16,208
175,2023,2023-04-25 08:00:05,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Laborable,64,32,2048,16,1024,16,1024
176,2023,2023-04-25 08:00:05,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Sabado,12,32,384,16,192,16,192
177,2023,2023-04-25 08:00:05,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
178,2023,2023-04-25 08:00:05,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Festivo,13,30,390,15,195,15,195
179,2023,2023-04-25 08:00:05,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Laborable,64,30,1920,15,960,15,960
180,2023,2023-04-25 08:00:05,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Sabado,12,30,360,15,180,15,180
181,2023,2023-04-25 08:00:05,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
182,2023,2023-04-25 08:00:05,A3499,PLENTZIA - GORLIZ,Negua,Festivo,13,94,1222,47,611,47,611
183,2023,2023-04-25 08:00:05,A3499,PLENTZIA - GORLIZ,Negua,Laborable,64,100,6400,50,3200,50,3200
184,2023,2023-04-25 08:00:05,A3499,PLENTZIA - GORLIZ,Negua,Sabado,12,94,1128,47,564,47,564
185,2023,2023-04-25 08:00:05,A3499,PLENTZIA - GORLIZ,Gabonak (25 -1),Festivo,1,55,55,28,28,27,27
186,2023,2023-04-25 08:00:05,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Festivo,13,29,377,15,195,14,182
187,2023,2023-04-25 08:00:05,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Laborable,64,34,2176,17,1088,17,1088
188,2023,2023-04-25 08:00:05,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Sabado,12,32,384,16,192,16,192
189,2023,2023-04-25 08:00:05,A3512,BILBAO - LEKEITIO (Autopista),Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
190,2023,2023-04-25 08:00:05,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Festivo,13,14,182,7,91,7,91
191,2023,2023-04-25 08:00:05,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Laborable,64,17,1088,9,576,8,512
192,2023,2023-04-25 08:00:05,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Sabado,12,17,204,9,108,8,96
193,2023,2023-04-25 08:00:05,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
194,2023,2023-04-25 08:00:05,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Festivo,13,29,377,15,195,14,182
195,2023,2023-04-25 08:00:05,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Laborable,64,64,4096,32,2048,32,2048
196,2023,2023-04-25 08:00:05,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Sabado,12,32,384,16,192,16,192
197,2023,2023-04-25 08:00:05,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Festivo,13,31,403,16,208,15,195
198,2023,2023-04-25 08:00:05,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Laborable,64,64,4096,32,2048,32,2048
199,2023,2023-04-25 08:00:05,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Sabado,12,33,396,17,204,16,192
200,2023,2023-04-25 08:00:05,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
201,2023,2023-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),Negua,Lunes a Jueves,20,31,620,16,320,15,300
202,2023,2023-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),Negua,Sabado,4,34,136,17,68,17,68
203,2023,2023-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),Negua,Viernes,4,38,152,20,80,18,72
204,2023,2023-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),Negua - (M1),Lunes a Jueves,32,31,992,16,512,15,480
205,2023,2023-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),Negua - (M1),Sabado,8,34,272,17,136,17,136
206,2023,2023-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),Negua - (M1),Viernes,8,38,304,20,160,18,144
207,2023,2023-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Festivo,1,7,7,4,4,3,3
208,2023,2023-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Sabado,0,7,0,4,0,3,0
209,2023,2023-04-25 08:00:05,A3517,BILBAO - DERIO - MUNGIA,Negua,Festivo,13,31,403,16,208,15,195
210,2023,2023-04-25 08:00:05,A3517,BILBAO - DERIO - MUNGIA,Negua,Laborable,64,68,4352,34,2176,34,2176
211,2023,2023-04-25 08:00:05,A3517,BILBAO - DERIO - MUNGIA,Negua,Sabado,12,67,804,33,396,34,408
212,2023,2023-04-25 08:00:05,A3517,BILBAO - DERIO - MUNGIA,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
213,2023,2023-04-25 08:00:05,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Festivo,5,15,75,8,40,7,35
214,2023,2023-04-25 08:00:05,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Laborable,24,34,816,16,384,18,432
215,2023,2023-04-25 08:00:05,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Sabado,4,33,132,17,68,16,64
216,2023,2023-04-25 08:00:05,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua - (M1),Festivo,8,15,120,8,64,7,56
217,2023,2023-04-25 08:00:05,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua - (M1),Laborable,40,34,1360,16,640,18,720
218,2023,2023-04-25 08:00:05,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua - (M1),Sabado,8,33,264,17,136,16,128
219,2023,2023-04-25 08:00:05,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
220,2023,2023-04-25 08:00:05,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Festivo,13,15,195,8,104,7,91
221,2023,2023-04-25 08:00:05,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Laborable,64,26,1664,13,832,13,832
222,2023,2023-04-25 08:00:05,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Sabado,12,15,180,8,96,7,84
223,2023,2023-04-25 08:00:05,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
224,2023,2023-04-25 08:00:05,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Festivo,13,14,182,7,91,7,91
225,2023,2023-04-25 08:00:05,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Laborable,64,16,1024,8,512,8,512
226,2023,2023-04-25 08:00:05,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Sabado,12,16,192,8,96,8,96
227,2023,2023-04-25 08:00:05,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Gabonak (25 -1),Festivo,1,8,8,4,4,4,4
228,2023,2023-04-25 08:00:05,A3524,BERMEO - BAKIO,Negua,Laborable,64,14,896,7,448,7,448
229,2023,2023-04-25 08:00:05,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Eskola-egunak,Laborable,60,15,900,7,420,8,480
230,2023,2023-04-25 08:00:05,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Laborable,64,14,896,7,448,7,448
231,2023,2023-04-25 08:00:05,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Sabado,12,14,168,7,84,7,84
232,2023,2023-04-25 08:00:05,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Festivo,5,15,75,7,35,8,40
233,2023,2023-04-25 08:00:05,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Laborable,24,64,1536,31,744,33,792
234,2023,2023-04-25 08:00:05,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Sabado,4,31,124,16,64,15,60
235,2023,2023-04-25 08:00:05,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua - (M1),Festivo,8,15,120,7,56,8,64
236,2023,2023-04-25 08:00:05,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua - (M1),Laborable,40,64,2560,31,1240,33,1320
237,2023,2023-04-25 08:00:05,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua - (M1),Sabado,8,31,248,16,128,15,120
238,2023,2023-04-25 08:00:05,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
239,2023,2023-04-25 08:00:05,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Eskola-egunak,Laborable,60,14,840,6,360,8,480
240,2023,2023-04-25 08:00:05,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Laborable,64,8,512,4,256,4,256
241,2023,2023-04-25 08:00:05,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Sabado,12,8,96,4,48,4,48
242,2023,2023-04-25 08:00:05,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Laborable,64,8,512,4,256,4,256
243,2023,2023-04-25 08:00:05,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Sabado,12,8,96,4,48,4,48
244,2023,2023-04-25 08:00:05,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Festivo,13,14,182,7,91,7,91
245,2023,2023-04-25 08:00:05,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Laborable,64,30,1920,15,960,15,960
246,2023,2023-04-25 08:00:05,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Sabado,12,23,276,12,144,11,132
247,2023,2023-04-25 08:00:05,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,4,4,5,5
248,2023,2023-04-25 08:00:05,A3532,GERNIKA LUMO - NABARNIZ,Bakarra,Laborable,64,7,448,3,192,4,256
249,2023,2023-04-25 08:00:05,A3533,GERNIKA LUMO - MENDATA,Bakarra,Laborable,64,6,384,2,128,4,256
250,2023,2023-04-25 08:00:05,A3534,GERNIKA LUMO - ERRIGOITI,Bakarra,Laborable,64,6,384,2,128,4,256
251,2023,2023-04-25 08:00:05,A3535,LEKEITIO - AMOROTO,Bakarra,Laborable,64,8,512,4,256,4,256
252,2023,2023-04-25 08:00:05,A3536,LEKEITIO - MENDEXA,Negua,Laborable,64,8,512,4,256,4,256
253,2023,2023-04-25 08:00:05,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Festivo,13,14,182,7,91,7,91
254,2023,2023-04-25 08:00:05,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Laborable,64,29,1856,15,960,14,896
255,2023,2023-04-25 08:00:05,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Sabado,12,22,264,11,132,11,132
256,2023,2023-04-25 08:00:05,A3537,PLENTZIA - GORLIZ - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
257,2023,2023-04-25 08:00:05,A3538,LEKEITIO-Barainka,Bakarra,Laborable,64,4,256,2,128,2,128
258,2023,2023-04-25 08:00:05,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Festivo,13,30,390,15,195,15,195
259,2023,2023-04-25 08:00:05,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Laborable,64,64,4096,33,2112,31,1984
260,2023,2023-04-25 08:00:05,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Sabado,12,61,732,32,384,29,348
261,2023,2023-04-25 08:00:05,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
262,2023,2023-04-25 08:00:05,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Laborable,64,39,2496,20,1280,19,1216
263,2023,2023-04-25 08:00:05,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Sabado,12,36,432,18,216,18,216
264,2023,2023-04-25 08:00:05,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Festivo,13,66,858,33,429,33,429
265,2023,2023-04-25 08:00:05,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Laborable,64,99,6336,49,3136,50,3200
266,2023,2023-04-25 08:00:05,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Sabado,12,68,816,34,408,34,408
267,2023,2023-04-25 08:00:05,A3631,BILBAO - GALDAKAO - LARRABETZU,Gabonak (25 -1),Festivo,1,41,41,20,20,21,21
268,2023,2023-04-25 08:00:05,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Festivo,13,32,416,16,208,16,208
269,2023,2023-04-25 08:00:05,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Laborable,64,33,2112,17,1088,16,1024
270,2023,2023-04-25 08:00:05,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Sabado,12,32,384,16,192,16,192
271,2023,2023-04-25 08:00:05,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
272,2023,2023-04-25 08:00:05,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Festivo,13,73,949,37,481,36,468
273,2023,2023-04-25 08:00:05,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Laborable,64,75,4800,36,2304,39,2496
274,2023,2023-04-25 08:00:05,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Sabado,12,70,840,36,432,34,408
275,2023,2023-04-25 08:00:05,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Gabonak (25 -1),Festivo,1,60,60,29,29,31,31
276,2023,2023-04-25 08:00:05,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Negua,Laborable,64,69,4416,35,2240,34,2176
277,2023,2023-04-25 08:00:05,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Negua,Sabado,12,69,828,35,420,34,408
278,2023,2023-04-25 08:00:05,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Festivo,13,31,403,16,208,15,195
279,2023,2023-04-25 08:00:05,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Laborable,64,36,2304,19,1216,17,1088
280,2023,2023-04-25 08:00:05,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Sabado,12,32,384,16,192,16,192
320,2023,2023-04-25 08:00:05,A3931,GARAI - DURANGO,Bakarra,Laborable,64,7,448,4,256,3,192
281,2023,2023-04-25 08:00:05,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Festivo,13,32,416,16,208,16,208
282,2023,2023-04-25 08:00:05,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Laborable,64,33,2112,17,1088,16,1024
283,2023,2023-04-25 08:00:05,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Sabado,12,33,396,17,204,16,192
284,2023,2023-04-25 08:00:05,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Gabonak (25 -1),Festivo,1,11,11,6,6,5,5
285,2023,2023-04-25 08:00:05,A3913,Arrazola - DURANGO,Negua,Festivo,13,28,364,14,182,14,182
286,2023,2023-04-25 08:00:05,A3913,Arrazola - DURANGO,Negua,Laborable,64,30,1920,15,960,15,960
287,2023,2023-04-25 08:00:05,A3913,Arrazola - DURANGO,Negua,Sabado,12,28,336,14,168,14,168
288,2023,2023-04-25 08:00:05,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Festivo,13,28,364,14,182,14,182
289,2023,2023-04-25 08:00:05,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Laborable,64,32,2048,15,960,17,1088
290,2023,2023-04-25 08:00:05,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Sabado,12,30,360,15,180,15,180
291,2023,2023-04-25 08:00:05,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
292,2023,2023-04-25 08:00:05,A3916,BILBAO - ERMUA - ONDARROA (Autopista),Bakarra,Festivo,13,31,403,15,195,16,208
293,2023,2023-04-25 08:00:05,A3916,BILBAO - ERMUA - ONDARROA (Autopista),Bakarra,Laborable,64,34,2176,17,1088,17,1088
294,2023,2023-04-25 08:00:05,A3916,BILBAO - ERMUA - ONDARROA (Autopista),Bakarra,Sabado,12,34,408,16,192,18,216
295,2023,2023-04-25 08:00:05,A3916,BILBAO - ERMUA - ONDARROA (Autopista),Gabonak (25 -1),Festivo,1,6,6,2,2,4,4
296,2023,2023-04-25 08:00:05,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,Negua,Festivo,13,31,403,16,208,15,195
297,2023,2023-04-25 08:00:05,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,Negua,Laborable,64,38,2432,17,1088,21,1344
298,2023,2023-04-25 08:00:05,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,Negua,Sabado,12,35,420,17,204,18,216
299,2023,2023-04-25 08:00:05,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
300,2023,2023-04-25 08:00:05,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,Bakarra,Laborable,64,14,896,6,384,8,512
301,2023,2023-04-25 08:00:05,A3923,BILBAO - DURANGO - ELORRIO (Autopista),Bakarra,Festivo,13,29,377,15,195,14,182
302,2023,2023-04-25 08:00:05,A3923,BILBAO - DURANGO - ELORRIO (Autopista),Bakarra,Laborable,64,33,2112,17,1088,16,1024
303,2023,2023-04-25 08:00:05,A3923,BILBAO - DURANGO - ELORRIO (Autopista),Bakarra,Sabado,12,32,384,16,192,16,192
304,2023,2023-04-25 08:00:05,A3923,BILBAO - DURANGO - ELORRIO (Autopista),Gabonak (25 -1),Festivo,1,14,14,7,7,7,7
305,2023,2023-04-25 08:00:05,A3924,ERMUA - DURANGO - UPV/EHU,EHU Eskola-egunak,Laborable,60,14,840,6,360,8,480
306,2023,2023-04-25 08:00:05,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,Bakarra,Festivo,13,28,364,15,195,13,169
307,2023,2023-04-25 08:00:05,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,Bakarra,Laborable,64,30,1920,15,960,15,960
