_id,EKITALDIA/EJERCICIO,DATUAK ERAUZI DIREN EGUNA/FECHA EXTRACCION,LINEA_KODEA/CODIGO LINEA,LINEA/LINEA,DENBORALDI/TEMPORADA,EGUN MOTA/TIPO DIA,KOPURUA/NUMERO DIAS,ESPEDIZIOAK EGUNEAN/EXPEDICIONES AL DIA,ESPEDIZIOAK GUZTIRA/TOTAL EXPEDICIONES,JOANAK EGUNEAN/IDAS AL DIA,JOANAK GUZTIRA/TOTAL IDAS,ITZULIAK EGUNEAN/VUELTAS AL DIA,ITZULIAK GUZTIRA/TOTAL VUELTAS
103,2021,2021-09-15 08:21:29,A3225,BILBAO - LAUKIZ - MUNGIA,Negua,Sabado,1,14,14,7,7,7,7
104,2021,2021-09-15 08:21:29,A3225,BILBAO - LAUKIZ - MUNGIA,EHU Eskola-egunak,Festivo,13,8,104,4,52,4,52
105,2021,2021-09-15 08:21:29,A3225,BILBAO - LAUKIZ - MUNGIA,EHU Eskola-egunak,Laborable,59,22,1298,11,649,11,649
106,2021,2021-09-15 08:21:29,A3225,BILBAO - LAUKIZ - MUNGIA,EHU Eskola-egunak,Sabado,12,14,168,7,84,7,84
107,2021,2021-09-15 08:21:29,A3225,BILBAO - LAUKIZ - MUNGIA,Gabonak (25 -1),Festivo,1,8,8,4,4,4,4
108,2021,2021-09-15 08:21:29,A3247,BILBAO - Aireportua/Aeropuerto,Bakarra,Festivo,15,71,1065,34,510,37,555
109,2021,2021-09-15 08:21:29,A3247,BILBAO - Aireportua/Aeropuerto,Bakarra,Laborable,61,71,4331,34,2074,37,2257
110,2021,2021-09-15 08:21:29,A3247,BILBAO - Aireportua/Aeropuerto,Bakarra,Sabado,13,71,923,34,442,37,481
111,2021,2021-09-15 08:21:29,A3247,BILBAO - Aireportua/Aeropuerto,Gabonak (25 -1),Festivo,1,52,52,24,24,28,28
112,2021,2021-09-15 08:21:29,A3250,BILBAO - Teknologia Parkea/Parque TecnolÃ³gico (Artxandako Tunelak/Tuneles Artxanda),Negua,Lunes a Jueves,50,34,1700,18,900,16,800
113,2021,2021-09-15 08:21:29,A3250,BILBAO - Teknologia Parkea/Parque TecnolÃ³gico (Artxandako Tunelak/Tuneles Artxanda),Negua,Viernes,11,30,330,18,198,12,132
114,2021,2021-09-15 08:21:29,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,Negua,Festivo,15,30,450,15,225,15,225
115,2021,2021-09-15 08:21:29,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,Negua,Laborable,61,34,2074,17,1037,17,1037
116,2021,2021-09-15 08:21:29,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,Negua,Sabado,13,30,390,15,195,15,195
119,2021,2021-09-15 08:21:29,A3323,PORTUGALETE - GALDAMES,Bakarra,Laborable,61,18,1098,9,549,9,549
120,2021,2021-09-15 08:21:29,A3323,PORTUGALETE - GALDAMES,Bakarra,Sabado,13,18,234,9,117,9,117
121,2021,2021-09-15 08:21:29,A3323,PORTUGALETE - GALDAMES,Gabonak (25 -1),Festivo,1,4,4,2,2,2,2
122,2021,2021-09-15 08:21:29,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,Bakarra,Festivo,15,27,405,14,210,13,195
123,2021,2021-09-15 08:21:29,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,Bakarra,Laborable,61,31,1891,16,976,15,915
124,2021,2021-09-15 08:21:29,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,Bakarra,Sabado,13,27,351,14,182,13,169
125,2021,2021-09-15 08:21:29,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
126,2021,2021-09-15 08:21:29,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,Bakarra,Festivo,15,30,450,15,225,15,225
127,2021,2021-09-15 08:21:29,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,Bakarra,Laborable,61,127,7747,63,3843,64,3904
128,2021,2021-09-15 08:21:29,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,Bakarra,Sabado,13,127,1651,63,819,64,832
129,2021,2021-09-15 08:21:29,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
130,2021,2021-09-15 08:21:29,A3333,Gallarta - SANTURTZI,Bakarra,Festivo,15,55,825,27,405,28,420
131,2021,2021-09-15 08:21:29,A3333,Gallarta - SANTURTZI,Bakarra,Laborable,61,123,7503,62,3782,61,3721
132,2021,2021-09-15 08:21:29,A3333,Gallarta - SANTURTZI,Bakarra,Sabado,13,64,832,32,416,32,416
133,2021,2021-09-15 08:21:29,A3333,Gallarta - SANTURTZI,Gabonak (25 -1),Festivo,1,36,36,19,19,17,17
134,2021,2021-09-15 08:21:29,A3334,SANTURTZI - BALMASEDA,Negua,Festivo,15,10,150,5,75,5,75
135,2021,2021-09-15 08:21:29,A3334,SANTURTZI - BALMASEDA,Negua,Laborable,61,16,976,8,488,8,488
137,2021,2021-09-15 08:21:29,A3334,SANTURTZI - BALMASEDA,Gabonak (25 -1),Festivo,1,4,4,2,2,2,2
138,2021,2021-09-15 08:21:29,A3335,MUSKIZ - ZIERBENA - SESTAO,Negua,Festivo,15,32,480,16,240,16,240
139,2021,2021-09-15 08:21:29,A3335,MUSKIZ - ZIERBENA - SESTAO,Negua,Laborable,61,34,2074,17,1037,17,1037
140,2021,2021-09-15 08:21:29,A3335,MUSKIZ - ZIERBENA - SESTAO,Negua,Sabado,13,32,416,16,208,16,208
141,2021,2021-09-15 08:21:29,A3335,MUSKIZ - ZIERBENA - SESTAO,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
142,2021,2021-09-15 08:21:29,A3336,BILBAO - MUSKIZ,Negua,Festivo,15,44,660,22,330,22,330
143,2021,2021-09-15 08:21:29,A3336,BILBAO - MUSKIZ,Negua,Laborable,61,65,3965,33,2013,32,1952
144,2021,2021-09-15 08:21:29,A3336,BILBAO - MUSKIZ,Negua,Sabado,13,64,832,32,416,32,416
145,2021,2021-09-15 08:21:29,A3336,BILBAO - MUSKIZ,Gabonak (25 -1),Festivo,1,29,29,15,15,14,14
146,2021,2021-09-15 08:21:29,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Festivo,15,31,465,15,225,16,240
147,2021,2021-09-15 08:21:29,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Laborable,61,61,3721,30,1830,31,1891
148,2021,2021-09-15 08:21:29,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Sabado,13,61,793,30,390,31,403
149,2021,2021-09-15 08:21:29,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
150,2021,2021-09-15 08:21:29,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Laborable,61,31,1891,16,976,15,915
151,2021,2021-09-15 08:21:29,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Sabado,13,31,403,16,208,15,195
152,2021,2021-09-15 08:21:29,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Festivo,15,10,150,5,75,5,75
153,2021,2021-09-15 08:21:29,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Laborable,61,14,854,7,427,7,427
154,2021,2021-09-15 08:21:29,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Sabado,13,10,130,5,65,5,65
155,2021,2021-09-15 08:21:29,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Gabonak (25 -1),Festivo,1,6,6,3,3,3,3
156,2021,2021-09-15 08:21:29,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Festivo,15,16,240,8,120,8,120
157,2021,2021-09-15 08:21:29,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Laborable,61,34,2074,17,1037,17,1037
158,2021,2021-09-15 08:21:29,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Sabado,13,32,416,16,208,16,208
159,2021,2021-09-15 08:21:29,A3342,BILBAO - Sodupe - ARTZINIEGA,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
160,2021,2021-09-15 08:21:29,A3343,BILBAO - Sodupe - GORDEXOLA,Bakarra,Laborable,61,17,1037,9,549,8,488
161,2021,2021-09-15 08:21:29,A3411,BILBAO - GETXO - Aizkorri,Negua,Festivo,15,61,915,31,465,30,450
162,2021,2021-09-15 08:21:29,A3411,BILBAO - GETXO - Aizkorri,Negua,Laborable,61,68,4148,36,2196,32,1952
163,2021,2021-09-15 08:21:29,A3411,BILBAO - GETXO - Aizkorri,Negua,Sabado,13,61,793,31,403,30,390
164,2021,2021-09-15 08:21:29,A3411,BILBAO - GETXO - Aizkorri,Gabonak (25 -1),Festivo,1,38,38,20,20,18,18
165,2021,2021-09-15 08:21:29,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Festivo,15,32,480,16,240,16,240
166,2021,2021-09-15 08:21:29,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Laborable,61,96,5856,48,2928,48,2928
167,2021,2021-09-15 08:21:29,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Sabado,13,32,416,16,208,16,208
168,2021,2021-09-15 08:21:29,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
169,2021,2021-09-15 08:21:29,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Festivo,15,28,420,14,210,14,210
170,2021,2021-09-15 08:21:29,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Laborable,61,30,1830,15,915,15,915
171,2021,2021-09-15 08:21:29,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Sabado,13,28,364,14,182,14,182
172,2021,2021-09-15 08:21:29,A3422,Areeta/Las Arenas - BERANGO,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
173,2021,2021-09-15 08:21:29,A3451,Areeta/Las Arenas  - Armintza,Negua,Festivo,15,31,465,16,240,15,225
174,2021,2021-09-15 08:21:29,A3451,Areeta/Las Arenas  - Armintza,Negua,Laborable,61,33,2013,17,1037,16,976
175,2021,2021-09-15 08:21:29,A3451,Areeta/Las Arenas  - Armintza,Negua,Sabado,13,31,403,16,208,15,195
176,2021,2021-09-15 08:21:29,A3451,Areeta/Las Arenas  - Armintza,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
177,2021,2021-09-15 08:21:29,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Festivo,15,32,480,16,240,16,240
178,2021,2021-09-15 08:21:29,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Laborable,61,32,1952,16,976,16,976
179,2021,2021-09-15 08:21:29,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Sabado,13,32,416,16,208,16,208
728,2021,2021-10-25 08:00:09,A0651,BILBAO - BALMASEDA,Gabonak (25 -1),Festivo,1,19,19,10,10,9,9
180,2021,2021-09-15 08:21:29,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
181,2021,2021-09-15 08:21:29,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Festivo,15,30,450,15,225,15,225
182,2021,2021-09-15 08:21:29,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Laborable,61,30,1830,15,915,15,915
183,2021,2021-09-15 08:21:29,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Sabado,13,30,390,15,195,15,195
184,2021,2021-09-15 08:21:29,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
185,2021,2021-09-15 08:21:29,A3499,PLENTZIA - GORLIZ,Negua,Festivo,15,94,1410,47,705,47,705
186,2021,2021-09-15 08:21:29,A3499,PLENTZIA - GORLIZ,Negua,Laborable,61,100,6100,50,3050,50,3050
187,2021,2021-09-15 08:21:29,A3499,PLENTZIA - GORLIZ,Negua,Sabado,13,94,1222,47,611,47,611
188,2021,2021-09-15 08:21:29,A3499,PLENTZIA - GORLIZ,Gabonak (25 -1),Festivo,1,55,55,28,28,27,27
189,2021,2021-09-15 08:21:29,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Festivo,15,29,435,15,225,14,210
190,2021,2021-09-15 08:21:29,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Laborable,61,34,2074,17,1037,17,1037
191,2021,2021-09-15 08:21:29,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Sabado,13,32,416,16,208,16,208
192,2021,2021-09-15 08:21:29,A3512,BILBAO - LEKEITIO (Autopista),Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
193,2021,2021-09-15 08:21:29,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Festivo,15,14,210,7,105,7,105
194,2021,2021-09-15 08:21:29,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Laborable,61,17,1037,9,549,8,488
195,2021,2021-09-15 08:21:29,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Sabado,13,17,221,9,117,8,104
196,2021,2021-09-15 08:21:29,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
197,2021,2021-09-15 08:21:29,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Festivo,15,29,435,15,225,14,210
198,2021,2021-09-15 08:21:29,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Laborable,61,64,3904,32,1952,32,1952
199,2021,2021-09-15 08:21:29,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Sabado,13,32,416,16,208,16,208
200,2021,2021-09-15 08:21:29,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Festivo,15,31,465,16,240,15,225
201,2021,2021-09-15 08:21:29,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Laborable,61,64,3904,32,1952,32,1952
202,2021,2021-09-15 08:21:29,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Sabado,13,33,429,17,221,16,208
203,2021,2021-09-15 08:21:29,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
204,2021,2021-09-15 08:21:29,A3516,BILBAO - MUNGIA (Autopista),Negua,Lunes a Jueves,50,31,1550,16,800,15,750
205,2021,2021-09-15 08:21:29,A3516,BILBAO - MUNGIA (Autopista),Negua,Sabado,13,7,91,4,52,3,39
206,2021,2021-09-15 08:21:29,A3516,BILBAO - MUNGIA (Autopista),Negua,Viernes,11,38,418,20,220,18,198
207,2021,2021-09-15 08:21:29,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Festivo,1,7,7,4,4,3,3
208,2021,2021-09-15 08:21:29,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Sabado,0,7,0,4,0,3,0
209,2021,2021-09-15 08:21:29,A3517,BILBAO - DERIO - MUNGIA,Negua,Festivo,15,31,465,16,240,15,225
210,2021,2021-09-15 08:21:29,A3517,BILBAO - DERIO - MUNGIA,Negua,Laborable,61,68,4148,34,2074,34,2074
211,2021,2021-09-15 08:21:29,A3517,BILBAO - DERIO - MUNGIA,Negua,Sabado,13,67,871,33,429,34,442
212,2021,2021-09-15 08:21:29,A3517,BILBAO - DERIO - MUNGIA,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
213,2021,2021-09-15 08:21:29,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Festivo,15,15,225,8,120,7,105
214,2021,2021-09-15 08:21:29,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Laborable,61,34,2074,16,976,18,1098
215,2021,2021-09-15 08:21:29,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Sabado,13,33,429,17,221,16,208
216,2021,2021-09-15 08:21:29,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
217,2021,2021-09-15 08:21:29,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Festivo,15,15,225,8,120,7,105
218,2021,2021-09-15 08:21:29,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Laborable,61,26,1586,13,793,13,793
219,2021,2021-09-15 08:21:29,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Sabado,13,15,195,8,104,7,91
220,2021,2021-09-15 08:21:29,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
221,2021,2021-09-15 08:21:29,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Festivo,15,14,210,7,105,7,105
222,2021,2021-09-15 08:21:29,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Laborable,61,16,976,8,488,8,488
223,2021,2021-09-15 08:21:29,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Sabado,13,16,208,8,104,8,104
224,2021,2021-09-15 08:21:29,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Gabonak (25 -1),Festivo,1,8,8,4,4,4,4
225,2021,2021-09-15 08:21:29,A3524,BERMEO - BAKIO,Negua,Laborable,61,14,854,7,427,7,427
226,2021,2021-09-15 08:21:29,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Eskola-egunak,Laborable,59,15,885,7,413,8,472
227,2021,2021-09-15 08:21:29,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Laborable,61,14,854,7,427,7,427
228,2021,2021-09-15 08:21:29,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Sabado,13,14,182,7,91,7,91
229,2021,2021-09-15 08:21:29,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Festivo,15,15,225,7,105,8,120
230,2021,2021-09-15 08:21:29,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Laborable,61,64,3904,31,1891,33,2013
231,2021,2021-09-15 08:21:29,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Sabado,13,31,403,16,208,15,195
232,2021,2021-09-15 08:21:29,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
252,2021,2021-09-15 08:21:29,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Sabado,13,22,286,11,143,11,143
233,2021,2021-09-15 08:21:29,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Eskola-egunak,Laborable,59,14,826,6,354,8,472
234,2021,2021-09-15 08:21:29,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Laborable,61,8,488,4,244,4,244
235,2021,2021-09-15 08:21:29,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Sabado,13,8,104,4,52,4,52
236,2021,2021-09-15 08:21:29,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Laborable,61,8,488,4,244,4,244
237,2021,2021-09-15 08:21:29,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Sabado,13,8,104,4,52,4,52
238,2021,2021-09-15 08:21:29,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Festivo,10,14,140,7,70,7,70
239,2021,2021-09-15 08:21:29,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Laborable,39,30,1170,15,585,15,585
240,2021,2021-09-15 08:21:29,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Sabado,9,23,207,12,108,11,99
241,2021,2021-09-15 08:21:29,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua - (M1),Festivo,5,14,70,7,35,7,35
242,2021,2021-09-15 08:21:29,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua - (M1),Laborable,22,30,660,15,330,15,330
243,2021,2021-09-15 08:21:29,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua - (M1),Sabado,4,23,92,12,48,11,44
244,2021,2021-09-15 08:21:29,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,4,4,5,5
245,2021,2021-09-15 08:21:29,A3532,GERNIKA LUMO - NABARNIZ,Bakarra,Laborable,61,6,366,2,122,4,244
246,2021,2021-09-15 08:21:29,A3533,GERNIKA LUMO - MENDATA,Bakarra,Laborable,61,6,366,2,122,4,244
247,2021,2021-09-15 08:21:29,A3534,GERNIKA LUMO - ERRIGOITI,Bakarra,Laborable,61,6,366,2,122,4,244
249,2021,2021-09-15 08:21:29,A3536,LEKEITIO - MENDEXA,Negua,Laborable,61,8,488,4,244,4,244
250,2021,2021-09-15 08:21:29,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Festivo,15,14,210,7,105,7,105
251,2021,2021-09-15 08:21:29,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Laborable,61,29,1769,15,915,14,854
253,2021,2021-09-15 08:21:29,A3537,PLENTZIA - GORLIZ - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
254,2021,2021-09-15 08:21:29,A3538,LEKEITIO-Barainka,Bakarra,Laborable,61,4,244,2,122,2,122
255,2021,2021-09-15 08:21:29,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Festivo,15,30,450,15,225,15,225
256,2021,2021-09-15 08:21:29,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Laborable,61,64,3904,33,2013,31,1891
257,2021,2021-09-15 08:21:29,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Sabado,13,61,793,32,416,29,377
258,2021,2021-09-15 08:21:29,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
259,2021,2021-09-15 08:21:29,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Laborable,61,39,2379,20,1220,19,1159
260,2021,2021-09-15 08:21:29,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Sabado,13,36,468,18,234,18,234
261,2021,2021-09-15 08:21:29,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Festivo,15,66,990,33,495,33,495
262,2021,2021-09-15 08:21:29,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Laborable,61,99,6039,49,2989,50,3050
263,2021,2021-09-15 08:21:29,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Sabado,13,68,884,34,442,34,442
264,2021,2021-09-15 08:21:29,A3631,BILBAO - GALDAKAO - LARRABETZU,Gabonak (25 -1),Festivo,1,41,41,20,20,21,21
265,2021,2021-09-15 08:21:29,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Festivo,15,32,480,16,240,16,240
266,2021,2021-09-15 08:21:29,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Laborable,61,33,2013,17,1037,16,976
267,2021,2021-09-15 08:21:29,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Sabado,13,32,416,16,208,16,208
268,2021,2021-09-15 08:21:29,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
269,2021,2021-09-15 08:21:29,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Festivo,15,73,1095,37,555,36,540
270,2021,2021-09-15 08:21:29,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Laborable,61,75,4575,36,2196,39,2379
289,2021,2021-09-15 08:21:29,A3916,BILBAO - ERMUA - ONDARROA (Autopista),Bakarra,Festivo,15,30,450,15,225,15,225
271,2021,2021-09-15 08:21:29,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Sabado,13,70,910,36,468,34,442
272,2021,2021-09-15 08:21:29,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Gabonak (25 -1),Festivo,1,60,60,29,29,31,31
273,2021,2021-09-15 08:21:29,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Negua,Laborable,61,69,4209,35,2135,34,2074
274,2021,2021-09-15 08:21:29,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Negua,Sabado,13,69,897,35,455,34,442
275,2021,2021-09-15 08:21:29,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Festivo,15,31,465,16,240,15,225
276,2021,2021-09-15 08:21:29,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Laborable,61,36,2196,19,1159,17,1037
277,2021,2021-09-15 08:21:29,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Sabado,13,32,416,16,208,16,208
278,2021,2021-09-15 08:21:29,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Festivo,15,32,480,16,240,16,240
279,2021,2021-09-15 08:21:29,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Laborable,61,33,2013,17,1037,16,976
280,2021,2021-09-15 08:21:29,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Sabado,13,33,429,17,221,16,208
281,2021,2021-09-15 08:21:29,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Gabonak (25 -1),Festivo,1,11,11,6,6,5,5
282,2021,2021-09-15 08:21:29,A3913,Arrazola - DURANGO,Negua,Festivo,15,28,420,14,210,14,210
283,2021,2021-09-15 08:21:29,A3913,Arrazola - DURANGO,Negua,Laborable,61,30,1830,15,915,15,915
284,2021,2021-09-15 08:21:29,A3913,Arrazola - DURANGO,Negua,Sabado,13,28,364,14,182,14,182
285,2021,2021-09-15 08:21:29,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Festivo,15,28,420,14,210,14,210
286,2021,2021-09-15 08:21:29,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Laborable,61,32,1952,15,915,17,1037
287,2021,2021-09-15 08:21:29,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Sabado,13,30,390,15,195,15,195
