_id,EKITALDIA/EJERCICIO,DATUAK ERAUZI DIREN EGUNA/FECHA EXTRACCION,LINEA_KODEA/CODIGO LINEA,LINEA/LINEA,DENBORALDI/TEMPORADA,EGUN MOTA/TIPO DIA,KOPURUA/NUMERO DIAS,ESPEDIZIOAK EGUNEAN/EXPEDICIONES AL DIA,ESPEDIZIOAK GUZTIRA/TOTAL EXPEDICIONES,JOANAK EGUNEAN/IDAS AL DIA,JOANAK GUZTIRA/TOTAL IDAS,ITZULIAK EGUNEAN/VUELTAS AL DIA,ITZULIAK GUZTIRA/TOTAL VUELTAS
582,2025,2025-10-25 08:00:24,A3335,MUSKIZ - ZIERBENA - SESTAO,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
583,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Negua,Festivo,30,44,1320,22,660,22,660
584,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Negua,Laborable,124,65,8060,33,4092,32,3968
585,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Negua,Sabado,26,64,1664,32,832,32,832
586,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Uda,Festivo,12,58,696,29,348,29,348
587,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Uda,Laborable,41,65,2665,32,1312,33,1353
588,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Uda,Sabado,9,65,585,32,288,33,297
589,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Uda (Aurre - Gero),Festivo,2,58,116,29,58,29,58
590,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Uda (Aurre - Gero),Laborable,5,65,325,33,165,32,160
591,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Uda (Aurre - Gero),Sabado,1,65,65,32,32,33,33
592,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Gabonak (25 -1),Festivo,1,29,29,15,15,14,14
593,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Uda (Institutua),Festivo,3,58,174,29,87,29,87
594,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Uda (Institutua),Laborable,16,66,1056,33,528,33,528
595,2025,2025-10-25 08:00:24,A3336,BILBAO - MUSKIZ,Uda (Institutua),Sabado,3,65,195,32,96,33,99
596,2025,2025-10-25 08:00:24,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Festivo,47,31,1457,15,705,16,752
597,2025,2025-10-25 08:00:24,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Laborable,186,61,11346,30,5580,31,5766
598,2025,2025-10-25 08:00:24,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Sabado,39,61,2379,30,1170,31,1209
599,2025,2025-10-25 08:00:24,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
600,2025,2025-10-25 08:00:24,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda,Festivo,12,43,516,21,252,22,264
601,2025,2025-10-25 08:00:24,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda,Laborable,41,43,1763,21,861,22,902
602,2025,2025-10-25 08:00:24,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda,Sabado,9,43,387,21,189,22,198
603,2025,2025-10-25 08:00:24,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda (Aurre - Gero),Festivo,6,43,258,21,126,22,132
604,2025,2025-10-25 08:00:24,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda (Aurre - Gero),Sabado,5,43,215,21,105,22,110
605,2025,2025-10-25 08:00:24,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda Ekaina,Festivo,3,43,129,21,63,22,66
606,2025,2025-10-25 08:00:24,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda Ekaina,Laborable,11,20,220,10,110,10,110
607,2025,2025-10-25 08:00:24,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda Ekaina,Sabado,3,43,129,21,63,22,66
608,2025,2025-10-25 08:00:24,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Laborable,186,31,5766,16,2976,15,2790
609,2025,2025-10-25 08:00:24,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Sabado,39,31,1209,16,624,15,585
610,2025,2025-10-25 08:00:24,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Festivo,47,10,470,5,235,5,235
611,2025,2025-10-25 08:00:24,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Laborable,186,14,2604,7,1302,7,1302
612,2025,2025-10-25 08:00:24,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Sabado,39,10,390,5,195,5,195
613,2025,2025-10-25 08:00:24,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Gabonak (25 -1),Festivo,1,6,6,3,3,3,3
614,2025,2025-10-25 08:00:24,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Festivo,47,16,752,8,376,8,376
615,2025,2025-10-25 08:00:24,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Laborable,186,34,6324,17,3162,17,3162
616,2025,2025-10-25 08:00:24,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Sabado,39,32,1248,16,624,16,624
617,2025,2025-10-25 08:00:24,A3342,BILBAO - Sodupe - ARTZINIEGA,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
618,2025,2025-10-25 08:00:24,A3343,BILBAO - Sodupe - GORDEXOLA,Bakarra,Laborable,186,17,3162,9,1674,8,1488
619,2025,2025-10-25 08:00:24,A3411,BILBAO - GETXO - Azkorri,Negua,Festivo,31,61,1891,31,961,30,930
620,2025,2025-10-25 08:00:24,A3411,BILBAO - GETXO - Azkorri,Negua,Laborable,129,68,8772,36,4644,32,4128
621,2025,2025-10-25 08:00:24,A3411,BILBAO - GETXO - Azkorri,Negua,Sabado,26,61,1586,31,806,30,780
622,2025,2025-10-25 08:00:24,A3411,BILBAO - GETXO - Azkorri,Uda,Festivo,16,60,960,31,496,29,464
623,2025,2025-10-25 08:00:24,A3411,BILBAO - GETXO - Azkorri,Uda,Laborable,57,65,3705,33,1881,32,1824
624,2025,2025-10-25 08:00:24,A3411,BILBAO - GETXO - Azkorri,Uda,Sabado,13,60,780,31,403,29,377
625,2025,2025-10-25 08:00:24,A3411,BILBAO - GETXO - Azkorri,Gabonak (25 -1),Festivo,1,38,38,20,20,18,18
626,2025,2025-10-25 08:00:24,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Festivo,41,32,1312,16,656,16,656
627,2025,2025-10-25 08:00:24,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Laborable,166,96,15936,48,7968,48,7968
628,2025,2025-10-25 08:00:24,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Sabado,34,60,2040,30,1020,30,1020
629,2025,2025-10-25 08:00:24,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Uda,Festivo,6,32,192,16,96,16,96
630,2025,2025-10-25 08:00:24,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Uda,Laborable,20,65,1300,33,660,32,640
631,2025,2025-10-25 08:00:24,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Uda,Sabado,5,60,300,30,150,30,150
632,2025,2025-10-25 08:00:24,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
633,2025,2025-10-25 08:00:24,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Festivo,5,28,140,14,70,14,70
634,2025,2025-10-25 08:00:24,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Laborable,16,30,480,15,240,15,240
635,2025,2025-10-25 08:00:24,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Sabado,4,28,112,14,56,14,56
636,2025,2025-10-25 08:00:24,A3422,Areeta/Las Arenas - BERANGO,Bakarra - (M1),Festivo,42,28,1176,14,588,14,588
637,2025,2025-10-25 08:00:24,A3422,Areeta/Las Arenas - BERANGO,Bakarra - (M1),Laborable,170,30,5100,15,2550,15,2550
638,2025,2025-10-25 08:00:24,A3422,Areeta/Las Arenas - BERANGO,Bakarra - (M1),Sabado,35,28,980,14,490,14,490
639,2025,2025-10-25 08:00:24,A3422,Areeta/Las Arenas - BERANGO,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
640,2025,2025-10-25 08:00:24,A3451,Areeta/Las Arenas  - Armintza,Negua,Festivo,35,31,1085,16,560,15,525
641,2025,2025-10-25 08:00:24,A3451,Areeta/Las Arenas  - Armintza,Negua,Laborable,145,33,4785,17,2465,16,2320
642,2025,2025-10-25 08:00:24,A3451,Areeta/Las Arenas  - Armintza,Negua,Sabado,30,31,930,16,480,15,450
643,2025,2025-10-25 08:00:24,A3451,Areeta/Las Arenas  - Armintza,Negua Instituturik gabe,Festivo,12,31,372,16,192,15,180
644,2025,2025-10-25 08:00:24,A3451,Areeta/Las Arenas  - Armintza,Negua Instituturik gabe,Laborable,41,33,1353,17,697,16,656
645,2025,2025-10-25 08:00:24,A3451,Areeta/Las Arenas  - Armintza,Negua Instituturik gabe,Sabado,9,31,279,16,144,15,135
646,2025,2025-10-25 08:00:24,A3451,Areeta/Las Arenas  - Armintza,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
647,2025,2025-10-25 08:00:24,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Festivo,47,32,1504,16,752,16,752
648,2025,2025-10-25 08:00:24,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Laborable,186,32,5952,16,2976,16,2976
649,2025,2025-10-25 08:00:24,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Sabado,39,32,1248,16,624,16,624
650,2025,2025-10-25 08:00:24,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
651,2025,2025-10-25 08:00:24,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Festivo,47,30,1410,15,705,15,705
652,2025,2025-10-25 08:00:24,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Laborable,186,30,5580,15,2790,15,2790
653,2025,2025-10-25 08:00:24,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Sabado,39,30,1170,15,585,15,585
654,2025,2025-10-25 08:00:24,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
655,2025,2025-10-25 08:00:24,A3499,PLENTZIA - GORLIZ,Negua,Festivo,35,94,3290,47,1645,47,1645
656,2025,2025-10-25 08:00:24,A3499,PLENTZIA - GORLIZ,Negua,Laborable,145,96,13920,48,6960,48,6960
657,2025,2025-10-25 08:00:24,A3499,PLENTZIA - GORLIZ,Negua,Sabado,30,94,2820,47,1410,47,1410
659,2025,2025-10-25 08:00:24,A3499,PLENTZIA - GORLIZ,Uda,Laborable,20,96,1920,48,960,48,960
660,2025,2025-10-25 08:00:24,A3499,PLENTZIA - GORLIZ,Uda,Sabado,5,94,470,47,235,47,235
661,2025,2025-10-25 08:00:24,A3499,PLENTZIA - GORLIZ,Gabonak (25 -1),Festivo,1,55,55,28,28,27,27
662,2025,2025-10-25 08:00:24,A3499,PLENTZIA - GORLIZ,Uda Uztaila,Festivo,6,94,564,47,282,47,282
663,2025,2025-10-25 08:00:24,A3499,PLENTZIA - GORLIZ,Uda Uztaila,Laborable,21,96,2016,48,1008,48,1008
664,2025,2025-10-25 08:00:24,A3499,PLENTZIA - GORLIZ,Uda Uztaila,Sabado,4,94,376,47,188,47,188
665,2025,2025-10-25 08:00:24,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Festivo,47,29,1363,15,705,14,658
666,2025,2025-10-25 08:00:24,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Laborable,186,34,6324,17,3162,17,3162
667,2025,2025-10-25 08:00:24,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Sabado,39,32,1248,16,624,16,624
668,2025,2025-10-25 08:00:24,A3512,BILBAO - LEKEITIO (Autopista),Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
669,2025,2025-10-25 08:00:24,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Festivo,47,14,658,7,329,7,329
670,2025,2025-10-25 08:00:24,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Laborable,186,18,3348,10,1860,8,1488
671,2025,2025-10-25 08:00:24,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Sabado,39,17,663,9,351,8,312
672,2025,2025-10-25 08:00:24,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
673,2025,2025-10-25 08:00:24,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Festivo,47,29,1363,15,705,14,658
674,2025,2025-10-25 08:00:24,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Laborable,186,64,11904,32,5952,32,5952
675,2025,2025-10-25 08:00:24,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Sabado,39,32,1248,16,624,16,624
676,2025,2025-10-25 08:00:24,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra - (M1),Festivo,18,31,558,16,288,15,270
677,2025,2025-10-25 08:00:24,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra - (M1),Laborable,69,64,4416,32,2208,32,2208
678,2025,2025-10-25 08:00:24,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra - (M1),Sabado,15,33,495,17,255,16,240
679,2025,2025-10-25 08:00:24,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Negua,Festivo,29,31,899,16,464,15,435
680,2025,2025-10-25 08:00:24,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Negua,Laborable,117,64,7488,32,3744,32,3744
681,2025,2025-10-25 08:00:24,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Negua,Sabado,24,33,792,17,408,16,384
682,2025,2025-10-25 08:00:24,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
683,2025,2025-10-25 08:00:24,A3516,BILBAO - MUNGIA (Autopista),Negua,Lunes a Jueves,103,31,3193,16,1648,15,1545
684,2025,2025-10-25 08:00:24,A3516,BILBAO - MUNGIA (Autopista),Negua,Sabado,26,34,884,17,442,17,442
685,2025,2025-10-25 08:00:24,A3516,BILBAO - MUNGIA (Autopista),Negua,Viernes,26,38,988,20,520,18,468
686,2025,2025-10-25 08:00:24,A3516,BILBAO - MUNGIA (Autopista),Uda,Sabado,13,7,91,4,52,3,39
687,2025,2025-10-25 08:00:24,A3516,BILBAO - MUNGIA (Autopista),Uda,Viernes,10,7,70,4,40,3,30
688,2025,2025-10-25 08:00:24,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Festivo,3,7,21,4,12,3,9
689,2025,2025-10-25 08:00:24,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Sabado,0,7,0,4,0,3,0
690,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Negua,Festivo,26,31,806,16,416,15,390
691,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Negua,Laborable,102,68,6936,34,3468,34,3468
692,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Negua,Sabado,22,67,1474,33,726,34,748
693,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Uda,Festivo,12,87,1044,45,540,42,504
694,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Uda,Laborable,41,95,3895,48,1968,47,1927
695,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Uda,Sabado,9,94,846,47,423,47,423
696,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Festivo,5,87,435,45,225,42,210
697,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Laborable,27,68,1836,34,918,34,918
698,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Sabado,4,94,376,47,188,47,188
699,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
700,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Festivo,4,87,348,45,180,42,168
701,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Laborable,16,69,1104,35,560,34,544
702,2025,2025-10-25 08:00:24,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Sabado,4,94,376,47,188,47,188
703,2025,2025-10-25 08:00:24,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Festivo,31,15,465,8,248,7,217
704,2025,2025-10-25 08:00:24,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Laborable,129,34,4386,16,2064,18,2322
705,2025,2025-10-25 08:00:24,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Sabado,26,33,858,17,442,16,416
706,2025,2025-10-25 08:00:24,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Festivo,16,56,896,29,464,27,432
707,2025,2025-10-25 08:00:24,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Laborable,57,65,3705,32,1824,33,1881
708,2025,2025-10-25 08:00:24,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Sabado,13,62,806,30,390,32,416
709,2025,2025-10-25 08:00:24,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
710,2025,2025-10-25 08:00:24,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Festivo,47,15,705,8,376,7,329
711,2025,2025-10-25 08:00:24,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Laborable,186,26,4836,13,2418,13,2418
712,2025,2025-10-25 08:00:24,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Sabado,39,15,585,8,312,7,273
713,2025,2025-10-25 08:00:24,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
714,2025,2025-10-25 08:00:24,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Festivo,47,14,658,7,329,7,329
715,2025,2025-10-25 08:00:24,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Laborable,186,16,2976,8,1488,8,1488
716,2025,2025-10-25 08:00:24,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Sabado,39,16,624,8,312,8,312
717,2025,2025-10-25 08:00:24,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Gabonak (25 -1),Festivo,1,8,8,4,4,4,4
718,2025,2025-10-25 08:00:24,A3524,BERMEO - BAKIO,Negua,Laborable,129,14,1806,7,903,7,903
739,2025,2025-10-25 08:00:24,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda,Sabado,5,31,155,16,80,15,75
719,2025,2025-10-25 08:00:24,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Eskola-egunak,Laborable,118,15,1770,7,826,8,944
720,2025,2025-10-25 08:00:24,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Ez Eskolakoa,Laborable,16,2,32,1,16,1,16
721,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Laborable,98,14,1372,7,686,7,686
722,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Sabado,20,14,280,7,140,7,140
723,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda - (M1),Festivo,14,46,644,23,322,23,322
724,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda - (M1),Laborable,47,52,2444,26,1222,26,1222
725,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda - (M1),Sabado,11,52,572,26,286,26,286
824,2025,2025-10-25 08:00:24,A3913,Arrazola - DURANGO,Negua,Sabado,34,28,952,14,476,14,476
726,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Festivo,3,46,138,23,69,23,69
727,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Laborable,15,14,210,7,105,7,105
728,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Sabado,2,52,104,26,52,26,52
729,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero) - (M1),Festivo,4,46,184,23,92,23,92
730,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero) - (M1),Laborable,22,14,308,7,154,7,154
731,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero) - (M1),Sabado,4,52,208,26,104,26,104
732,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Festivo,5,12,60,6,30,6,30
733,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Laborable,4,14,56,7,28,7,28
734,2025,2025-10-25 08:00:24,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Sabado,2,14,28,7,14,7,14
735,2025,2025-10-25 08:00:24,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Festivo,31,15,465,7,217,8,248
736,2025,2025-10-25 08:00:24,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Laborable,129,64,8256,31,3999,33,4257
737,2025,2025-10-25 08:00:24,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Sabado,26,31,806,16,416,15,390
738,2025,2025-10-25 08:00:24,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda,Laborable,20,61,1220,31,620,30,600
740,2025,2025-10-25 08:00:24,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Festivo,4,15,60,7,28,8,32
741,2025,2025-10-25 08:00:24,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Laborable,16,64,1024,31,496,33,528
742,2025,2025-10-25 08:00:24,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Sabado,4,31,124,16,64,15,60
743,2025,2025-10-25 08:00:24,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
744,2025,2025-10-25 08:00:24,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda Uztaila,Laborable,21,64,1344,31,651,33,693
745,2025,2025-10-25 08:00:24,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda Uztaila,Sabado,4,31,124,16,64,15,60
825,2025,2025-10-25 08:00:24,A3913,Arrazola - DURANGO,Uda,Festivo,6,26,156,13,78,13,78
746,2025,2025-10-25 08:00:24,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Eskola-egunak,Laborable,118,14,1652,6,708,8,944
747,2025,2025-10-25 08:00:24,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Ez Eskolakoa,Laborable,16,2,32,1,16,1,16
748,2025,2025-10-25 08:00:24,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Laborable,186,8,1488,4,744,4,744
749,2025,2025-10-25 08:00:24,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Sabado,39,8,312,4,156,4,156
750,2025,2025-10-25 08:00:24,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Laborable,186,8,1488,4,744,4,744
751,2025,2025-10-25 08:00:24,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Sabado,39,8,312,4,156,4,156
752,2025,2025-10-25 08:00:24,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Festivo,31,14,434,7,217,7,217
753,2025,2025-10-25 08:00:24,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Laborable,129,30,3870,15,1935,15,1935
754,2025,2025-10-25 08:00:24,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Sabado,26,23,598,12,312,11,286
755,2025,2025-10-25 08:00:24,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda,Festivo,16,26,416,13,208,13,208
756,2025,2025-10-25 08:00:24,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda,Laborable,57,30,1710,15,855,15,855
757,2025,2025-10-25 08:00:24,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda,Sabado,13,30,390,15,195,15,195
758,2025,2025-10-25 08:00:24,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,4,4,5,5
759,2025,2025-10-25 08:00:24,A3532,GERNIKA LUMO - EA,Bakarra,Laborable,117,7,819,3,351,4,468
760,2025,2025-10-25 08:00:24,A3532,GERNIKA LUMO - EA,Uda - (M1),Festivo,14,15,210,7,98,8,112
761,2025,2025-10-25 08:00:24,A3532,GERNIKA LUMO - EA,Uda - (M1),Laborable,47,17,799,8,376,9,423
762,2025,2025-10-25 08:00:24,A3532,GERNIKA LUMO - EA,Uda - (M1),Sabado,11,16,176,8,88,8,88
763,2025,2025-10-25 08:00:24,A3532,GERNIKA LUMO - EA,Uda (Aurre - Gero) - (M1),Festivo,4,15,60,7,28,8,32
764,2025,2025-10-25 08:00:24,A3532,GERNIKA LUMO - EA,Uda (Aurre - Gero) - (M1),Laborable,22,16,352,8,176,8,176
765,2025,2025-10-25 08:00:24,A3532,GERNIKA LUMO - EA,Uda (Aurre - Gero) - (M1),Sabado,4,16,64,8,32,8,32
766,2025,2025-10-25 08:00:24,A3533,MORGA - GERNIKA LUMO - MENDATA,Bakarra,Laborable,117,6,702,2,234,4,468
