_id,EKITALDIA/EJERCICIO,DATUAK ERAUZI DIREN EGUNA/FECHA EXTRACCION,LINEA_KODEA/CODIGO LINEA,LINEA/LINEA,DENBORALDI/TEMPORADA,EGUN MOTA/TIPO DIA,KOPURUA/NUMERO DIAS,ESPEDIZIOAK EGUNEAN/EXPEDICIONES AL DIA,ESPEDIZIOAK GUZTIRA/TOTAL EXPEDICIONES,JOANAK EGUNEAN/IDAS AL DIA,JOANAK GUZTIRA/TOTAL IDAS,ITZULIAK EGUNEAN/VUELTAS AL DIA,ITZULIAK GUZTIRA/TOTAL VUELTAS
107,2022,2022-04-25 08:00:05,A3225,BILBAO - LAUKIZ - MUNGIA,EHU Eskola-egunak,Festivo,12,8,96,4,48,4,48
108,2022,2022-04-25 08:00:05,A3225,BILBAO - LAUKIZ - MUNGIA,EHU Eskola-egunak,Laborable,60,22,1320,11,660,11,660
109,2022,2022-04-25 08:00:05,A3225,BILBAO - LAUKIZ - MUNGIA,EHU Eskola-egunak,Sabado,12,14,168,7,84,7,84
110,2022,2022-04-25 08:00:05,A3225,BILBAO - LAUKIZ - MUNGIA,Gabonak (25 -1),Festivo,1,8,8,4,4,4,4
111,2022,2022-04-25 08:00:05,A3247,BILBAO - Aireportua/Aeropuerto,Negua,Festivo,14,71,994,34,476,37,518
112,2022,2022-04-25 08:00:05,A3247,BILBAO - Aireportua/Aeropuerto,Negua,Laborable,63,71,4473,34,2142,37,2331
113,2022,2022-04-25 08:00:05,A3247,BILBAO - Aireportua/Aeropuerto,Negua,Sabado,12,71,852,34,408,37,444
114,2022,2022-04-25 08:00:05,A3247,BILBAO - Aireportua/Aeropuerto,Gabonak (25 -1),Festivo,1,52,52,24,24,28,28
115,2022,2022-04-25 08:00:05,A3250,BILBAO - Teknologia Parkea/Parque TecnolÃ³gico (Artxandako Tunelak/Tuneles Artxanda),Negua,Lunes a Jueves,51,34,1734,18,918,16,816
116,2022,2022-04-25 08:00:05,A3250,BILBAO - Teknologia Parkea/Parque TecnolÃ³gico (Artxandako Tunelak/Tuneles Artxanda),Negua,Viernes,12,30,360,18,216,12,144
117,2022,2022-04-25 08:00:05,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,Negua,Festivo,14,30,420,15,210,15,210
118,2022,2022-04-25 08:00:05,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,Negua,Laborable,63,34,2142,17,1071,17,1071
119,2022,2022-04-25 08:00:05,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,Negua,Sabado,12,30,360,15,180,15,180
120,2022,2022-04-25 08:00:05,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
121,2022,2022-04-25 08:00:05,A3323,PORTUGALETE - GALDAMES,Bakarra,Festivo,14,10,140,5,70,5,70
122,2022,2022-04-25 08:00:05,A3323,PORTUGALETE - GALDAMES,Bakarra,Laborable,63,18,1134,9,567,9,567
123,2022,2022-04-25 08:00:05,A3323,PORTUGALETE - GALDAMES,Bakarra,Sabado,12,18,216,9,108,9,108
124,2022,2022-04-25 08:00:05,A3323,PORTUGALETE - GALDAMES,Gabonak (25 -1),Festivo,1,4,4,2,2,2,2
125,2022,2022-04-25 08:00:05,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,Bakarra,Festivo,14,27,378,14,196,13,182
126,2022,2022-04-25 08:00:05,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,Bakarra,Laborable,63,31,1953,16,1008,15,945
127,2022,2022-04-25 08:00:05,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,Bakarra,Sabado,12,27,324,14,168,13,156
128,2022,2022-04-25 08:00:05,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
129,2022,2022-04-25 08:00:05,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,Bakarra,Festivo,14,30,420,15,210,15,210
130,2022,2022-04-25 08:00:05,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,Bakarra,Laborable,63,127,8001,63,3969,64,4032
131,2022,2022-04-25 08:00:05,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,Bakarra,Sabado,12,127,1524,63,756,64,768
132,2022,2022-04-25 08:00:05,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
133,2022,2022-04-25 08:00:05,A3333,Gallarta - SANTURTZI,Bakarra,Festivo,14,55,770,27,378,28,392
134,2022,2022-04-25 08:00:05,A3333,Gallarta - SANTURTZI,Bakarra,Laborable,63,123,7749,62,3906,61,3843
135,2022,2022-04-25 08:00:05,A3333,Gallarta - SANTURTZI,Bakarra,Sabado,12,64,768,32,384,32,384
136,2022,2022-04-25 08:00:05,A3333,Gallarta - SANTURTZI,Gabonak (25 -1),Festivo,1,36,36,19,19,17,17
137,2022,2022-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Negua,Festivo,12,10,120,5,60,5,60
138,2022,2022-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Negua,Laborable,60,16,960,8,480,8,480
140,2022,2022-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Negua Instituturik gabe,Festivo,2,10,20,5,10,5,10
141,2022,2022-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Negua Instituturik gabe,Laborable,3,16,48,8,24,8,24
142,2022,2022-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Negua Instituturik gabe,Sabado,0,14,0,7,0,7,0
143,2022,2022-04-25 08:00:05,A3334,SANTURTZI - BALMASEDA,Gabonak (25 -1),Festivo,1,4,4,2,2,2,2
144,2022,2022-04-25 08:00:05,A3335,MUSKIZ - ZIERBENA - SESTAO,Negua,Festivo,14,32,448,16,224,16,224
145,2022,2022-04-25 08:00:05,A3335,MUSKIZ - ZIERBENA - SESTAO,Negua,Laborable,63,34,2142,17,1071,17,1071
146,2022,2022-04-25 08:00:05,A3335,MUSKIZ - ZIERBENA - SESTAO,Negua,Sabado,12,32,384,16,192,16,192
147,2022,2022-04-25 08:00:05,A3335,MUSKIZ - ZIERBENA - SESTAO,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
148,2022,2022-04-25 08:00:05,A3336,BILBAO - MUSKIZ,Negua,Festivo,12,44,528,22,264,22,264
149,2022,2022-04-25 08:00:05,A3336,BILBAO - MUSKIZ,Negua,Laborable,49,65,3185,33,1617,32,1568
150,2022,2022-04-25 08:00:05,A3336,BILBAO - MUSKIZ,Negua,Sabado,10,64,640,32,320,32,320
151,2022,2022-04-25 08:00:05,A3336,BILBAO - MUSKIZ,Negua - (M1),Festivo,2,44,88,22,44,22,44
152,2022,2022-04-25 08:00:05,A3336,BILBAO - MUSKIZ,Negua - (M1),Laborable,14,65,910,33,462,32,448
153,2022,2022-04-25 08:00:05,A3336,BILBAO - MUSKIZ,Negua - (M1),Sabado,2,64,128,32,64,32,64
154,2022,2022-04-25 08:00:05,A3336,BILBAO - MUSKIZ,Gabonak (25 -1),Festivo,1,29,29,15,15,14,14
155,2022,2022-04-25 08:00:05,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Festivo,14,31,434,15,210,16,224
156,2022,2022-04-25 08:00:05,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Laborable,63,61,3843,30,1890,31,1953
157,2022,2022-04-25 08:00:05,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Sabado,12,61,732,30,360,31,372
158,2022,2022-04-25 08:00:05,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
159,2022,2022-04-25 08:00:05,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Laborable,63,31,1953,16,1008,15,945
160,2022,2022-04-25 08:00:05,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Sabado,12,31,372,16,192,15,180
161,2022,2022-04-25 08:00:05,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Festivo,14,10,140,5,70,5,70
162,2022,2022-04-25 08:00:05,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Laborable,63,14,882,7,441,7,441
163,2022,2022-04-25 08:00:05,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Sabado,12,10,120,5,60,5,60
164,2022,2022-04-25 08:00:05,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Gabonak (25 -1),Festivo,1,6,6,3,3,3,3
165,2022,2022-04-25 08:00:05,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Festivo,14,16,224,8,112,8,112
166,2022,2022-04-25 08:00:05,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Laborable,63,34,2142,17,1071,17,1071
167,2022,2022-04-25 08:00:05,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Sabado,12,32,384,16,192,16,192
168,2022,2022-04-25 08:00:05,A3342,BILBAO - Sodupe - ARTZINIEGA,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
169,2022,2022-04-25 08:00:05,A3343,BILBAO - Sodupe - GORDEXOLA,Bakarra,Laborable,63,17,1071,9,567,8,504
170,2022,2022-04-25 08:00:05,A3411,BILBAO - GETXO - Aizkorri,Negua,Festivo,14,61,854,31,434,30,420
171,2022,2022-04-25 08:00:05,A3411,BILBAO - GETXO - Aizkorri,Negua,Laborable,63,68,4284,36,2268,32,2016
172,2022,2022-04-25 08:00:05,A3411,BILBAO - GETXO - Aizkorri,Negua,Sabado,12,61,732,31,372,30,360
173,2022,2022-04-25 08:00:05,A3411,BILBAO - GETXO - Aizkorri,Gabonak (25 -1),Festivo,1,38,38,20,20,18,18
174,2022,2022-04-25 08:00:05,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Festivo,14,32,448,16,224,16,224
175,2022,2022-04-25 08:00:05,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Laborable,63,96,6048,48,3024,48,3024
176,2022,2022-04-25 08:00:05,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Sabado,12,32,384,16,192,16,192
177,2022,2022-04-25 08:00:05,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
178,2022,2022-04-25 08:00:05,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Festivo,14,28,392,14,196,14,196
179,2022,2022-04-25 08:00:05,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Laborable,63,30,1890,15,945,15,945
180,2022,2022-04-25 08:00:05,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Sabado,12,28,336,14,168,14,168
181,2022,2022-04-25 08:00:05,A3422,Areeta/Las Arenas - BERANGO,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
182,2022,2022-04-25 08:00:05,A3451,Areeta/Las Arenas  - Armintza,Negua,Festivo,14,31,434,16,224,15,210
183,2022,2022-04-25 08:00:05,A3451,Areeta/Las Arenas  - Armintza,Negua,Laborable,63,33,2079,17,1071,16,1008
184,2022,2022-04-25 08:00:05,A3451,Areeta/Las Arenas  - Armintza,Negua,Sabado,12,31,372,16,192,15,180
185,2022,2022-04-25 08:00:05,A3451,Areeta/Las Arenas  - Armintza,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
186,2022,2022-04-25 08:00:05,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Festivo,14,32,448,16,224,16,224
187,2022,2022-04-25 08:00:05,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Laborable,63,32,2016,16,1008,16,1008
188,2022,2022-04-25 08:00:05,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Sabado,12,32,384,16,192,16,192
189,2022,2022-04-25 08:00:05,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
190,2022,2022-04-25 08:00:05,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Festivo,14,30,420,15,210,15,210
191,2022,2022-04-25 08:00:05,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Laborable,63,30,1890,15,945,15,945
192,2022,2022-04-25 08:00:05,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Sabado,12,30,360,15,180,15,180
193,2022,2022-04-25 08:00:05,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
194,2022,2022-04-25 08:00:05,A3499,PLENTZIA - GORLIZ,Negua,Festivo,14,94,1316,47,658,47,658
195,2022,2022-04-25 08:00:05,A3499,PLENTZIA - GORLIZ,Negua,Laborable,63,100,6300,50,3150,50,3150
196,2022,2022-04-25 08:00:05,A3499,PLENTZIA - GORLIZ,Negua,Sabado,12,94,1128,47,564,47,564
197,2022,2022-04-25 08:00:05,A3499,PLENTZIA - GORLIZ,Gabonak (25 -1),Festivo,1,55,55,28,28,27,27
198,2022,2022-04-25 08:00:05,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Festivo,14,29,406,15,210,14,196
199,2022,2022-04-25 08:00:05,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Laborable,63,34,2142,17,1071,17,1071
200,2022,2022-04-25 08:00:05,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Sabado,12,32,384,16,192,16,192
201,2022,2022-04-25 08:00:05,A3512,BILBAO - LEKEITIO (Autopista),Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
202,2022,2022-04-25 08:00:05,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Festivo,14,14,196,7,98,7,98
203,2022,2022-04-25 08:00:05,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Laborable,63,17,1071,9,567,8,504
204,2022,2022-04-25 08:00:05,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Sabado,12,17,204,9,108,8,96
205,2022,2022-04-25 08:00:05,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
206,2022,2022-04-25 08:00:05,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Festivo,14,29,406,15,210,14,196
207,2022,2022-04-25 08:00:05,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Laborable,63,64,4032,32,2016,32,2016
208,2022,2022-04-25 08:00:05,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Sabado,12,32,384,16,192,16,192
209,2022,2022-04-25 08:00:05,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Festivo,14,31,434,16,224,15,210
210,2022,2022-04-25 08:00:05,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Laborable,63,64,4032,32,2016,32,2016
211,2022,2022-04-25 08:00:05,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Sabado,12,33,396,17,204,16,192
212,2022,2022-04-25 08:00:05,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
213,2022,2022-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),Negua,Lunes a Jueves,51,31,1581,16,816,15,765
214,2022,2022-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),Negua,Sabado,12,7,84,4,48,3,36
215,2022,2022-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),Negua,Viernes,12,38,456,20,240,18,216
216,2022,2022-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Festivo,1,7,7,4,4,3,3
217,2022,2022-04-25 08:00:05,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Sabado,0,7,0,4,0,3,0
218,2022,2022-04-25 08:00:05,A3517,BILBAO - DERIO - MUNGIA,Negua,Festivo,14,31,434,16,224,15,210
219,2022,2022-04-25 08:00:05,A3517,BILBAO - DERIO - MUNGIA,Negua,Laborable,63,68,4284,34,2142,34,2142
220,2022,2022-04-25 08:00:05,A3517,BILBAO - DERIO - MUNGIA,Negua,Sabado,12,67,804,33,396,34,408
221,2022,2022-04-25 08:00:05,A3517,BILBAO - DERIO - MUNGIA,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
222,2022,2022-04-25 08:00:05,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Festivo,14,15,210,8,112,7,98
223,2022,2022-04-25 08:00:05,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Laborable,63,34,2142,16,1008,18,1134
224,2022,2022-04-25 08:00:05,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Sabado,12,33,396,17,204,16,192
225,2022,2022-04-25 08:00:05,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
226,2022,2022-04-25 08:00:05,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Festivo,14,15,210,8,112,7,98
227,2022,2022-04-25 08:00:05,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Laborable,63,26,1638,13,819,13,819
228,2022,2022-04-25 08:00:05,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Sabado,12,15,180,8,96,7,84
229,2022,2022-04-25 08:00:05,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
230,2022,2022-04-25 08:00:05,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Festivo,14,14,196,7,98,7,98
231,2022,2022-04-25 08:00:05,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Laborable,63,16,1008,8,504,8,504
232,2022,2022-04-25 08:00:05,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Sabado,12,16,192,8,96,8,96
233,2022,2022-04-25 08:00:05,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Gabonak (25 -1),Festivo,1,8,8,4,4,4,4
234,2022,2022-04-25 08:00:05,A3524,BERMEO - BAKIO,Negua,Laborable,63,14,882,7,441,7,441
235,2022,2022-04-25 08:00:05,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Eskola-egunak,Laborable,60,15,900,7,420,8,480
236,2022,2022-04-25 08:00:05,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Laborable,63,14,882,7,441,7,441
237,2022,2022-04-25 08:00:05,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Sabado,12,14,168,7,84,7,84
238,2022,2022-04-25 08:00:05,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Festivo,14,15,210,7,98,8,112
239,2022,2022-04-25 08:00:05,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Laborable,63,64,4032,31,1953,33,2079
240,2022,2022-04-25 08:00:05,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Sabado,12,31,372,16,192,15,180
241,2022,2022-04-25 08:00:05,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
242,2022,2022-04-25 08:00:05,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Eskola-egunak,Laborable,60,14,840,6,360,8,480
243,2022,2022-04-25 08:00:05,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Laborable,63,8,504,4,252,4,252
244,2022,2022-04-25 08:00:05,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Sabado,12,8,96,4,48,4,48
245,2022,2022-04-25 08:00:05,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Laborable,63,8,504,4,252,4,252
246,2022,2022-04-25 08:00:05,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Sabado,12,8,96,4,48,4,48
247,2022,2022-04-25 08:00:05,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Festivo,14,14,196,7,98,7,98
248,2022,2022-04-25 08:00:05,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Laborable,63,30,1890,15,945,15,945
249,2022,2022-04-25 08:00:05,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Sabado,12,23,276,12,144,11,132
250,2022,2022-04-25 08:00:05,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,4,4,5,5
251,2022,2022-04-25 08:00:05,A3532,GERNIKA LUMO - NABARNIZ,Bakarra,Laborable,63,6,378,2,126,4,252
252,2022,2022-04-25 08:00:05,A3533,GERNIKA LUMO - MENDATA,Bakarra,Laborable,63,6,378,2,126,4,252
253,2022,2022-04-25 08:00:05,A3534,GERNIKA LUMO - ERRIGOITI,Bakarra,Laborable,63,6,378,2,126,4,252
254,2022,2022-04-25 08:00:05,A3535,LEKEITIO - AMOROTO,Bakarra,Laborable,63,8,504,4,252,4,252
255,2022,2022-04-25 08:00:05,A3536,LEKEITIO - MENDEXA,Negua,Laborable,63,8,504,4,252,4,252
256,2022,2022-04-25 08:00:05,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Festivo,14,14,196,7,98,7,98
257,2022,2022-04-25 08:00:05,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Laborable,63,29,1827,15,945,14,882
258,2022,2022-04-25 08:00:05,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Sabado,12,22,264,11,132,11,132
259,2022,2022-04-25 08:00:05,A3537,PLENTZIA - GORLIZ - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
260,2022,2022-04-25 08:00:05,A3538,LEKEITIO-Barainka,Bakarra,Laborable,63,4,252,2,126,2,126
261,2022,2022-04-25 08:00:05,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Festivo,14,30,420,15,210,15,210
262,2022,2022-04-25 08:00:05,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Laborable,63,64,4032,33,2079,31,1953
263,2022,2022-04-25 08:00:05,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Sabado,12,61,732,32,384,29,348
264,2022,2022-04-25 08:00:05,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
265,2022,2022-04-25 08:00:05,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Laborable,63,39,2457,20,1260,19,1197
266,2022,2022-04-25 08:00:05,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Sabado,12,36,432,18,216,18,216
267,2022,2022-04-25 08:00:05,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Festivo,14,66,924,33,462,33,462
268,2022,2022-04-25 08:00:05,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Laborable,63,99,6237,49,3087,50,3150
269,2022,2022-04-25 08:00:05,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Sabado,12,68,816,34,408,34,408
270,2022,2022-04-25 08:00:05,A3631,BILBAO - GALDAKAO - LARRABETZU,Gabonak (25 -1),Festivo,1,41,41,20,20,21,21
271,2022,2022-04-25 08:00:05,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Festivo,14,32,448,16,224,16,224
272,2022,2022-04-25 08:00:05,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Laborable,63,33,2079,17,1071,16,1008
273,2022,2022-04-25 08:00:05,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Sabado,12,32,384,16,192,16,192
274,2022,2022-04-25 08:00:05,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
275,2022,2022-04-25 08:00:05,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Festivo,14,73,1022,37,518,36,504
276,2022,2022-04-25 08:00:05,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Laborable,63,75,4725,36,2268,39,2457
277,2022,2022-04-25 08:00:05,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Sabado,12,70,840,36,432,34,408
278,2022,2022-04-25 08:00:05,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Gabonak (25 -1),Festivo,1,60,60,29,29,31,31
279,2022,2022-04-25 08:00:05,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Negua,Laborable,63,69,4347,35,2205,34,2142
280,2022,2022-04-25 08:00:05,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Negua,Sabado,12,69,828,35,420,34,408
281,2022,2022-04-25 08:00:05,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Festivo,14,31,434,16,224,15,210
282,2022,2022-04-25 08:00:05,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Laborable,63,36,2268,19,1197,17,1071
283,2022,2022-04-25 08:00:05,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Sabado,12,32,384,16,192,16,192
284,2022,2022-04-25 08:00:05,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Festivo,14,32,448,16,224,16,224
285,2022,2022-04-25 08:00:05,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Laborable,63,33,2079,17,1071,16,1008
286,2022,2022-04-25 08:00:05,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Sabado,12,33,396,17,204,16,192
287,2022,2022-04-25 08:00:05,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Gabonak (25 -1),Festivo,1,11,11,6,6,5,5
289,2022,2022-04-25 08:00:05,A3913,Arrazola - DURANGO,Negua,Laborable,63,30,1890,15,945,15,945
290,2022,2022-04-25 08:00:05,A3913,Arrazola - DURANGO,Negua,Sabado,12,28,336,14,168,14,168
291,2022,2022-04-25 08:00:05,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Festivo,14,28,392,14,196,14,196
292,2022,2022-04-25 08:00:05,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Laborable,63,32,2016,15,945,17,1071
